Title: "PRR.csv"
26901,PST,'RESERVOIR STORAGE (af)'
19830927,0000,126223
19830928,0000,126155
19830929,0000,126109
19830930,0000,126063
19831001,0000,126155
19831002,0000,126155
19831003,0000,126086
19831004,0000,126086
19831005,0000,126086
19831006,0000,126040
19831007,0000,126040
19831008,0000,125972
19831009,0000,125926
19831010,0000,125926
19831011,0000,125880
19831012,0000,125857
19831013,0000,125857
19831014,0000,125857
19831015,0000,125857
19831016,0000,125811
19831017,0000,125811
19831018,0000,125720
19831019,0000,125743
19831020,0000,125743
19831021,0000,125674
19831022,0000,125674
19831023,0000,125606
19831024,0000,125606
19831025,0000,125606
19831026,0000,125263
19831027,0000,125263
19831028,0000,125263
19831029,0000,125263
19831030,0000,125263
19831031,0000,125286
19831101,0000,125309
19831102,0000,125263
19831103,0000,125263
19831104,0000,125263
19831105,0000,125263
19831106,0000,125195
19831107,0000,125195
19831108,0000,125195
19831109,0000,125172
19831110,0000,125126
19831111,0000,125149
19831112,0000,125172
19831113,0000,125126
19831114,0000,125172
19831115,0000,125172
19831116,0000,125149
19831117,0000,125103
19831118,0000,125103
19831119,0000,125012
19831120,0000,125058
19831121,0000,125058
19831122,0000,124966
19831123,0000,124966
19831124,0000,124966
19831125,0000,124966
19831126,0000,124898
19831127,0000,124898
19831128,0000,124898
19831129,0000,124829
19831130,0000,124829
19831201,0000,124829
19831202,0000,124807
19831203,0000,124829
19831204,0000,124829
19831205,0000,124829
19831206,0000,124738
19831207,0000,124579
19831208,0000,124807
19831209,0000,124807
19831210,0000,124738
19831211,0000,124693
19831212,0000,124693
19831213,0000,124693
19831214,0000,124693
19831215,0000,124693
19831216,0000,124693
19831217,0000,124693
19831218,0000,124693
19831219,0000,124693
19831220,0000,124693
19831221,0000,124693
19831222,0000,124693
19831223,0000,124693
19831224,0000,124761
19831225,0000,124921
19831226,0000,125012
19831227,0000,125012
19831228,0000,124989
19831229,0000,124989
19831230,0000,125149
19831231,0000,125149
19840101,0000,125126
19840102,0000,124898
19840103,0000,124898
19840104,0000,124419
19840105,0000,124419
19840106,0000,124487
19840107,0000,124487
19840108,0000,124487
19840109,0000,124487
19840110,0000,124533
19840111,0000,124533
19840112,0000,124533
19840113,0000,124487
19840114,0000,124465
19840115,0000,124465
19840116,0000,124465
19840117,0000,124465
19840118,0000,124465
19840119,0000,124465
19840120,0000,124465
19840121,0000,124465
19840122,0000,124465
19840123,0000,124510
19840124,0000,124487
19840125,0000,124487
19840126,0000,124487
19840127,0000,124419
19840128,0000,124419
19840129,0000,124419
19840130,0000,124419
19840131,0000,124419
19840201,0000,124419
19840202,0000,124419
19840203,0000,124419
19840204,0000,124419
19840205,0000,124419
19840206,0000,124419
19840207,0000,124419
19840208,0000,124419
19840209,0000,124419
19840210,0000,124419
19840211,0000,124419
19840212,0000,124419
19840213,0000,124419
19840214,0000,124419
19840215,0000,124419
19840216,0000,124419
19840217,0000,124419
19840218,0000,124419
19840219,0000,124419
19840220,0000,124419
19840221,0000,124419
19840222,0000,124419
19840223,0000,124419
19840224,0000,124419
19840225,0000,124419
19840226,0000,124419
19840227,0000,124419
19840228,0000,124419
19840229,0000,124419
19840301,0000,124419
19840302,0000,124419
19840303,0000,124533
19840304,0000,124533
19840305,0000,124442
19840306,0000,124442
19840307,0000,124510
19840308,0000,124465
19840309,0000,124465
19840310,0000,124465
19840311,0000,124465
19840312,0000,124396
19840313,0000,124328
19840314,0000,124351
19840315,0000,124396
19840316,0000,124396
19840317,0000,124396
19840318,0000,124396
19840319,0000,124396
19840320,0000,124442
19840321,0000,124465
19840322,0000,124465
19840323,0000,124465
19840324,0000,124465
19840325,0000,124533
19840326,0000,124556
19840327,0000,124556
19840328,0000,124556
19840329,0000,124556
19840330,0000,124556
19840331,0000,124601
19840401,0000,124670
19840402,0000,124670
19840403,0000,124693
19840404,0000,124715
19840405,0000,124715
19840406,0000,124761
19840407,0000,124693
19840408,0000,124875
19840409,0000,124966
19840410,0000,124966
19840411,0000,125080
19840412,0000,125080
19840413,0000,125149
19840414,0000,125172
19840415,0000,125149
19840416,0000,125149
19840417,0000,125103
19840418,0000,125126
19840419,0000,125126
19840420,0000,125080
19840421,0000,125012
19840422,0000,124989
19840423,0000,125058
19840424,0000,125058
19840425,0000,124944
19840426,0000,124944
19840427,0000,124852
19840428,0000,124852
19840429,0000,124852
19840430,0000,124852
19840501,0000,124852
19840502,0000,124898
19840503,0000,124989
19840504,0000,125058
19840505,0000,125058
19840506,0000,125149
19840507,0000,125195
19840508,0000,125195
19840509,0000,125217
19840510,0000,125217
19840511,0000,125195
19840512,0000,125149
19840513,0000,125354
19840514,0000,125354
19840515,0000,125377
19840516,0000,125354
19840517,0000,125309
19840518,0000,125240
19840519,0000,125195
19840520,0000,125126
19840521,0000,125103
19840522,0000,125080
19840523,0000,125058
19840524,0000,125012
19840525,0000,124989
19840526,0000,124944
19840527,0000,124921
19840528,0000,124875
19840529,0000,124829
19840530,0000,124784
19840531,0000,124852
19840601,0000,124852
19840602,0000,124852
19840603,0000,124807
19840604,0000,124807
19840605,0000,124807
19840606,0000,124807
19840607,0000,124738
19840608,0000,124738
19840609,0000,124738
19840610,0000,124647
19840611,0000,124647
19840612,0000,124601
19840613,0000,124624
19840614,0000,124624
19840615,0000,124556
19840616,0000,124510
19840617,0000,124510
19840618,0000,124396
19840619,0000,124396
19840620,0000,124396
19840621,0000,124396
19840622,0000,124214
19840623,0000,124146
19840624,0000,124078
19840625,0000,124033
19840626,0000,124033
19840627,0000,124010
19840628,0000,123987
19840629,0000,124010
19840630,0000,123896
19840701,0000,123851
19840702,0000,123828
19840703,0000,123805
19840704,0000,123760
19840705,0000,123760
19840706,0000,123715
19840707,0000,123715
19840708,0000,123715
19840709,0000,123601
19840710,0000,123533
19840711,0000,123488
19840712,0000,123442
19840713,0000,123374
19840714,0000,123374
19840715,0000,123261
19840716,0000,123193
19840717,0000,123193
19840718,0000,123283
19840719,0000,123238
19840720,0000,123215
19840721,0000,123215
19840722,0000,123170
19840723,0000,123147
19840724,0000,123147
19840725,0000,123102
19840726,0000,123102
19840727,0000,123102
19840728,0000,123079
19840729,0000,123238
19840730,0000,123329
19840731,0000,123420
19840801,0000,123420
19840802,0000,123420
19840803,0000,123420
19840804,0000,123465
19840805,0000,123601
19840806,0000,123692
19840807,0000,123420
19840808,0000,123397
19840809,0000,123397
19840810,0000,123397
19840811,0000,123351
19840812,0000,123351
19840813,0000,123306
19840814,0000,123351
19840815,0000,123374
19840816,0000,123351
19840817,0000,123578
19840818,0000,123578
19840819,0000,123578
19840820,0000,123624
19840821,0000,123556
19840822,0000,123510
19840823,0000,123510
19840824,0000,123488
19840825,0000,123420
19840826,0000,123420
19840827,0000,123351
19840828,0000,123329
19840829,0000,123329
19840830,0000,123283
19840831,0000,123283
19840901,0000,123238
19840902,0000,123147
19840903,0000,123147
19840904,0000,123125
19840905,0000,123147
19840906,0000,123102
19840907,0000,123034
19840908,0000,122989
19840909,0000,122921
19840910,0000,122921
19840911,0000,122898
19840912,0000,122898
19840913,0000,122694
19840914,0000,122649
19840915,0000,122627
19840916,0000,122649
19840917,0000,122627
19840918,0000,122604
19840919,0000,122536
19840920,0000,122446
19840921,0000,122400
19840922,0000,122355
19840923,0000,122333
19840924,0000,122242
19840925,0000,122242
19840926,0000,122242
19840927,0000,122242
19840928,0000,122242
19840929,0000,122242
19840930,0000,122197
19841001,0000,122174
19841002,0000,122152
19841003,0000,122152
19841004,0000,122152
19841005,0000,122084
19841006,0000,122084
19841007,0000,122084
19841008,0000,122084
19841009,0000,122084
19841010,0000,122039
19841011,0000,122039
19841012,0000,122039
19841013,0000,122039
19841014,0000,122039
19841015,0000,122039
19841016,0000,121994
19841017,0000,121994
19841018,0000,121948
19841019,0000,121948
19841020,0000,121948
19841021,0000,121948
19841022,0000,121948
19841023,0000,121926
19841024,0000,121948
19841025,0000,121926
19841026,0000,121926
19841027,0000,121836
19841028,0000,121836
19841029,0000,121836
19841030,0000,121881
19841031,0000,121971
19841101,0000,121994
19841102,0000,122061
19841103,0000,122084
19841104,0000,122107
19841105,0000,122310
19841106,0000,122310
19841107,0000,122310
19841108,0000,122310
19841109,0000,122355
19841110,0000,122355
19841111,0000,122400
19841112,0000,122446
19841113,0000,122513
19841114,0000,122604
19841115,0000,122672
19841116,0000,122717
19841117,0000,122740
19841118,0000,122762
19841119,0000,122830
19841120,0000,122830
19841121,0000,122853
19841122,0000,122853
19841123,0000,122853
19841124,0000,122989
19841125,0000,122989
19841126,0000,123034
19841127,0000,123034
19841128,0000,123238
19841129,0000,123283
19841130,0000,123283
19841201,0000,123283
19841202,0000,123465
19841203,0000,123624
19841204,0000,123624
19841205,0000,123669
19841206,0000,123601
19841207,0000,123624
19841208,0000,123646
19841209,0000,123646
19841210,0000,123646
19841211,0000,123715
19841212,0000,123760
19841213,0000,123646
19841214,0000,123646
19841215,0000,123578
19841216,0000,123669
19841217,0000,123669
19841218,0000,123874
19841219,0000,124010
19841220,0000,124010
19841221,0000,124010
19841222,0000,124010
19841223,0000,124010
19841224,0000,124010
19841225,0000,124010
19841226,0000,124010
19841227,0000,124305
19841228,0000,124305
19841229,0000,124305
19841230,0000,124305
19841231,0000,124305
19850101,0000,124237
19850102,0000,124214
19850103,0000,124146
19850104,0000,123964
19850105,0000,124033
19850106,0000,124033
19850107,0000,124033
19850108,0000,124078
19850109,0000,124078
19850110,0000,124055
19850111,0000,124055
19850112,0000,124055
19850113,0000,124055
19850114,0000,123942
19850115,0000,123942
19850116,0000,123919
19850117,0000,123896
19850118,0000,123896
19850119,0000,123896
19850120,0000,123896
19850121,0000,123896
19850122,0000,123896
19850123,0000,123828
19850124,0000,123828
19850125,0000,123783
19850126,0000,123783
19850127,0000,123783
19850128,0000,123737
19850129,0000,123669
19850130,0000,123669
19850131,0000,123669
19850201,0000,123715
19850202,0000,123715
19850203,0000,123715
19850204,0000,123715
19850205,0000,123805
19850206,0000,123805
19850207,0000,123805
19850208,0000,123805
19850209,0000,123896
19850210,0000,123987
19850211,0000,123919
19850212,0000,123919
19850213,0000,123964
19850214,0000,123942
19850215,0000,123919
19850216,0000,123874
19850217,0000,123874
19850218,0000,123805
19850219,0000,123805
19850220,0000,123760
19850221,0000,123692
19850222,0000,123692
19850223,0000,123692
19850224,0000,124283
19850225,0000,123601
19850226,0000,123601
19850227,0000,123601
19850228,0000,123556
19850301,0000,123556
19850302,0000,123510
19850303,0000,123510
19850304,0000,123510
19850305,0000,123510
19850306,0000,123510
19850307,0000,123510
19850308,0000,123510
19850309,0000,123510
19850310,0000,123510
19850311,0000,123510
19850312,0000,123488
19850313,0000,123488
19850314,0000,123488
19850315,0000,123510
19850316,0000,123510
19850317,0000,123510
19850318,0000,123510
19850319,0000,123510
19850320,0000,123488
19850321,0000,123488
19850322,0000,123442
19850323,0000,123442
19850324,0000,123420
19850325,0000,123374
19850326,0000,123329
19850327,0000,123329
19850328,0000,123420
19850329,0000,123420
19850330,0000,123420
19850331,0000,123420
19850401,0000,123442
19850402,0000,123420
19850403,0000,123420
19850404,0000,123420
19850405,0000,123420
19850406,0000,123420
19850407,0000,123420
19850408,0000,123420
19850409,0000,123420
19850410,0000,123442
19850411,0000,123465
19850412,0000,123465
19850413,0000,123465
19850414,0000,123488
19850415,0000,123488
19850416,0000,123442
19850417,0000,123442
19850418,0000,123397
19850419,0000,123397
19850420,0000,123397
19850421,0000,123329
19850422,0000,123306
19850423,0000,123306
19850424,0000,123306
19850425,0000,123238
19850426,0000,123147
19850427,0000,123102
19850428,0000,123057
19850429,0000,123057
19850430,0000,123034
19850501,0000,123011
19850502,0000,122989
19850503,0000,122966
19850504,0000,122898
19850505,0000,122853
19850506,0000,122830
19850507,0000,122740
19850508,0000,122740
19850509,0000,122694
19850510,0000,122649
19850511,0000,122627
19850512,0000,122627
19850513,0000,122627
19850514,0000,122627
19850515,0000,122627
19850516,0000,122559
19850517,0000,122559
19850518,0000,122559
19850519,0000,122559
19850520,0000,122559
19850521,0000,122559
19850522,0000,122559
19850523,0000,122559
19850524,0000,122491
19850525,0000,122446
19850526,0000,122355
19850527,0000,122287
19850528,0000,122242
19850529,0000,122197
19850530,0000,122152
19850531,0000,122084
19850601,0000,121994
19850602,0000,121948
19850603,0000,121881
19850604,0000,121813
19850605,0000,121813
19850606,0000,121745
19850607,0000,121678
19850608,0000,121678
19850609,0000,121610
19850610,0000,121587
19850611,0000,121587
19850612,0000,121520
19850613,0000,121497
19850614,0000,121430
19850615,0000,121385
19850616,0000,121385
19850617,0000,121339
19850618,0000,121272
19850619,0000,121182
19850620,0000,121069
19850621,0000,121047
19850622,0000,121002
19850623,0000,120934
19850624,0000,120889
19850625,0000,120822
19850626,0000,120799
19850627,0000,120732
19850628,0000,120709
19850629,0000,120709
19850630,0000,120709
19850701,0000,120439
19850702,0000,120394
19850703,0000,120350
19850704,0000,120282
19850705,0000,120282
19850706,0000,120282
19850707,0000,120282
19850708,0000,120035
19850709,0000,120125
19850710,0000,120125
19850711,0000,119990
19850712,0000,119990
19850713,0000,119990
19850714,0000,119990
19850715,0000,119990
19850716,0000,119699
19850717,0000,119699
19850718,0000,119699
19850719,0000,119676
19850720,0000,119631
19850721,0000,119564
19850722,0000,119609
19850723,0000,119139
19850724,0000,119072
19850725,0000,119005
19850726,0000,118915
19850727,0000,118803
19850728,0000,118736
19850729,0000,118625
19850730,0000,118558
19850731,0000,118290
19850801,0000,118111
19850802,0000,118044
19850803,0000,117977
19850804,0000,117866
19850805,0000,117799
19850806,0000,117754
19850807,0000,117688
19850808,0000,117665
19850809,0000,117621
19850810,0000,117621
19850811,0000,117621
19850812,0000,117443
19850813,0000,117354
19850814,0000,117331
19850815,0000,117287
19850816,0000,117198
19850817,0000,117153
19850818,0000,117087
19850819,0000,117020
19850820,0000,116976
19850821,0000,116709
19850822,0000,116665
19850823,0000,116598
19850824,0000,116531
19850825,0000,116531
19850826,0000,116465
19850827,0000,116332
19850828,0000,116332
19850829,0000,116310
19850830,0000,116243
19850831,0000,116132
19850901,0000,116110
19850902,0000,116044
19850903,0000,115977
19850904,0000,115778
19850905,0000,115756
19850906,0000,115734
19850907,0000,115689
19850908,0000,115645
19850909,0000,115579
19850910,0000,115512
19850911,0000,115424
19850912,0000,115402
19850913,0000,115380
19850914,0000,115357
19850915,0000,115357
19850916,0000,115357
19850917,0000,115291
19850918,0000,115291
19850919,0000,115269
19850920,0000,115225
19850921,0000,115203
19850922,0000,115203
19850923,0000,115203
19850924,0000,115159
19850925,0000,115092
19850926,0000,115070
19850927,0000,115004
19850928,0000,114982
19850929,0000,114938
19850930,0000,114938
19851001,0000,114960
19851002,0000,114893
19851003,0000,114982
19851004,0000,114960
19851005,0000,114938
19851006,0000,114938
19851007,0000,114938
19851008,0000,114893
19851009,0000,114893
19851010,0000,114849
19851011,0000,114827
19851012,0000,114805
19851013,0000,114761
19851014,0000,114673
19851015,0000,114585
19851016,0000,114585
19851017,0000,114540
19851018,0000,114540
19851019,0000,114540
19851020,0000,114540
19851021,0000,114540
19851022,0000,114496
19851023,0000,114474
19851024,0000,114452
19851025,0000,114452
19851026,0000,114408
19851027,0000,114386
19851028,0000,114364
19851029,0000,114364
19851030,0000,114254
19851031,0000,114254
19851101,0000,114254
19851102,0000,113924
19851103,0000,113924
19851104,0000,114166
19851105,0000,114166
19851106,0000,114144
19851107,0000,114144
19851108,0000,114144
19851109,0000,114078
19851110,0000,114056
