16960,PST,'RESERVOIR ELEVATION (feet)'
20110624,0000,133.41
20110625,0000,131.70
20110626,0000,130.59
20110627,0000,129.88
20110628,0000,130.09
20110629,0000,130.98
20110630,0000,133.11
20110701,0000,133.81
20110702,0000,134.06
20110703,0000,134.20
20110704,0000,134.26
20110705,0000,133.89
20110706,0000,133.62
20110707,0000,133.93
20110708,0000,134.28
20110709,0000,132.90
20110710,0000,132.56
20110711,0000,133.50
20110712,0000,134.21
20110713,0000,134.06
20110714,0000,134.17
20110715,0000,133.89
20110716,0000,133.87
20110717,0000,133.83
20110718,0000,133.86
20110719,0000,133.78
20110720,0000,133.75
20110721,0000,133.89
20110722,0000,133.90
20110723,0000,133.87
20110724,0000,133.63
20110725,0000,132.16
20110726,0000,132.24
20110727,0000,132.74
20110728,0000,132.95
20110729,0000,133.37
20110730,0000,133.74
20110731,0000,134.04
20110801,0000,134.33
20110802,0000,134.59
20110803,0000,134.50
20110804,0000,134.31
20110805,0000,134.16
20110806,0000,134.16
20110807,0000,134.10
20110808,0000,134.01
20110809,0000,133.95
20110810,0000,133.92
20110811,0000,133.92
20110812,0000,133.77
20110813,0000,133.46
20110814,0000,133.26
20110815,0000,133.05
20110816,0000,132.90
20110817,0000,132.66
20110818,0000,132.91
20110819,0000,132.91
20110820,0000,133.06
20110821,0000,133.32
20110822,0000,133.56
20110823,0000,134.15
20110824,0000,134.37
20110825,0000,134.06
20110826,0000,133.85
20110827,0000,133.71
20110828,0000,133.64
20110829,0000,133.19
20110830,0000,133.18
20110831,0000,132.42
20110901,0000,131.97
20110902,0000,132.26
20110903,0000,132.66
20110904,0000,133.34
20110905,0000,133.82
20110906,0000,134.56
20110907,0000,135.15
20110908,0000,135.51
20110909,0000,134.86
20110910,0000,134.29
20110911,0000,133.72
20110912,0000,133.82
20110913,0000,133.59
20110914,0000,133.87
20110915,0000,134.51
20110916,0000,135.46
20110917,0000,134.93
20110918,0000,134.22
20110919,0000,134.60
20110920,0000,134.76
20110921,0000,134.74
20110922,0000,134.75
20110923,0000,134.51
20110924,0000,132.96
20110925,0000,131.06
20110926,0000,130.62
20110927,0000,130.08
20110928,0000,129.83
20110929,0000,129.86
20110930,0000,129.98
20111001,0000,129.82
20111002,0000,129.88
20111003,0000,129.82
20111004,0000,130.29
20111005,0000,130.75
20111006,0000,131.13
20111007,0000,130.91
20111008,0000,131.14
20111009,0000,129.84
20111010,0000,129.96
20111011,0000,130.41
20111012,0000,131.02
20111013,0000,131.23
20111014,0000,131.64
20111015,0000,133.47
20111016,0000,133.48
20111017,0000,133.54
20111018,0000,133.56
20111019,0000,133.60
20111020,0000,133.73
20111021,0000,133.76
20111022,0000,133.88
20111023,0000,133.95
20111024,0000,134.05
20111025,0000,134.01
20111026,0000,134.00
20111027,0000,133.93
20111028,0000,133.95
20111029,0000,133.86
20111030,0000,133.77
20111031,0000,133.72
20111101,0000,133.40
20111102,0000,133.18
20111103,0000,132.82
20111104,0000,132.37
20111105,0000,131.73
20111106,0000,131.32
20111107,0000,131.17
20111108,0000,131.60
20111109,0000,131.41
20111110,0000,131.66
20111111,0000,131.92
20111112,0000,132.13
20111113,0000,132.56
20111114,0000,132.84
20111115,0000,133.06
20111116,0000,133.40
20111117,0000,133.82
20111118,0000,134.22
20111119,0000,133.84
20111120,0000,133.38
20111121,0000,133.25
20111122,0000,133.25
20111123,0000,133.25
20111124,0000,132.82
20111125,0000,132.36
20111126,0000,131.91
20111127,0000,131.47
20111128,0000,131.54
20111129,0000,131.63
20111130,0000,131.62
20111201,0000,132.15
20111202,0000,132.14
20111203,0000,131.67
20111204,0000,130.20
20111205,0000,130.27
20111206,0000,130.06
20111207,0000,129.52
20111208,0000,130.01
20111209,0000,130.47
20111210,0000,130.43
20111211,0000,130.53
20111212,0000,130.91
20111213,0000,131.06
20111214,0000,131.32
20111215,0000,131.62
20111216,0000,131.99
20111217,0000,132.16
20111218,0000,132.56
20111219,0000,132.90
20111220,0000,133.20
20111221,0000,133.46
20111222,0000,133.79
20111223,0000,133.49
20111224,0000,133.29
20111225,0000,133.23
20111226,0000,133.15
20111227,0000,133.13
20111228,0000,133.16
20111229,0000,133.78
20111230,0000,133.39
20111231,0000,133.55
20120101,0000,133.77
20120102,0000,133.94
20120103,0000,133.98
20120104,0000,133.93
20120105,0000,133.82
20120106,0000,133.71
20120107,0000,133.52
20120108,0000,133.42
20120109,0000,133.31
20120110,0000,133.12
20120111,0000,132.90
20120112,0000,132.70
20120113,0000,132.49
20120114,0000,132.24
20120115,0000,132.70
20120116,0000,132.38
20120117,0000,132.95
20120118,0000,133.79
20120119,0000,134.69
20120120,0000,135.35
20120121,0000,135.05
20120122,0000,134.93
20120123,0000,134.91
20120124,0000,134.77
20120125,0000,134.57
20120126,0000,134.15
20120127,0000,133.92
20120128,0000,133.50
20120129,0000,133.12
20120130,0000,132.81
20120131,0000,132.53
20120201,0000,132.21
20120202,0000,131.93
20120203,0000,131.75
20120204,0000,131.14
20120205,0000,130.93
20120206,0000,130.51
20120207,0000,130.14
20120208,0000,129.93
20120209,0000,129.42
20120210,0000,129.85
20120211,0000,130.13
20120212,0000,129.59
20120213,0000,129.06
20120214,0000,128.48
20120215,0000,127.60
20120216,0000,127.07
20120217,0000,126.52
20120218,0000,126.10
20120219,0000,125.91
20120220,0000,125.88
20120221,0000,124.98
20120222,0000,125.37
20120223,0000,125.84
20120224,0000,126.47
20120225,0000,126.99
20120226,0000,127.41
20120227,0000,127.82
20120228,0000,128.60
20120229,0000,129.07
20120301,0000,129.70
20120302,0000,130.28
20120303,0000,130.89
20120304,0000,131.16
20120305,0000,131.70
20120306,0000,131.51
20120307,0000,131.60
20120308,0000,131.41
20120309,0000,131.51
20120310,0000,131.67
20120311,0000,131.68
20120312,0000,131.62
20120313,0000,131.71
20120314,0000,132.62
20120315,0000,133.37
20120316,0000,133.94
20120317,0000,133.48
20120318,0000,133.23
20120319,0000,132.87
20120320,0000,132.91
20120321,0000,132.69
20120322,0000,132.73
20120323,0000,132.58
20120324,0000,132.54
20120325,0000,132.41
20120326,0000,133.59
20120327,0000,133.72
20120328,0000,133.80
20120329,0000,133.74
20120330,0000,133.78
20120331,0000,133.77
20120401,0000,133.66
20120402,0000,133.66
20120403,0000,133.57
20120404,0000,133.36
20120405,0000,133.48
20120406,0000,133.55
20120407,0000,133.19
20120408,0000,132.76
20120409,0000,132.58
20120410,0000,132.65
20120411,0000,133.07
20120412,0000,132.96
20120413,0000,134.04
20120414,0000,133.95
20120415,0000,133.62
20120416,0000,133.87
20120417,0000,133.85
20120418,0000,133.57
20120419,0000,133.47
20120420,0000,133.55
20120421,0000,133.60
20120422,0000,133.42
20120423,0000,133.80
20120424,0000,133.36
20120425,0000,133.54
20120426,0000,133.51
20120427,0000,133.59
20120428,0000,133.21
20120429,0000,132.99
20120430,0000,132.92
20120501,0000,132.91
20120502,0000,133.03
20120503,0000,133.38
20120504,0000,133.58
20120505,0000,133.42
20120506,0000,132.75
20120507,0000,132.78
20120508,0000,132.28
20120509,0000,132.44
20120510,0000,132.87
20120511,0000,133.66
20120512,0000,133.30
20120513,0000,132.96
20120514,0000,132.47
20120515,0000,132.12
20120516,0000,131.69
20120517,0000,132.81
20120518,0000,133.70
20120519,0000,133.55
20120520,0000,133.44
20120521,0000,133.33
20120522,0000,132.87
20120523,0000,132.49
20120524,0000,131.75
20120525,0000,131.21
20120526,0000,130.68
20120527,0000,130.26
20120528,0000,130.02
20120529,0000,129.86
20120530,0000,129.72
20120531,0000,129.58
20120601,0000,129.49
20120602,0000,129.46
20120603,0000,129.34
20120604,0000,129.49
20120605,0000,130.70
20120606,0000,131.73
20120607,0000,132.78
20120608,0000,133.70
20120609,0000,133.23
20120610,0000,132.52
20120611,0000,131.49
20120612,0000,129.65
20120613,0000,127.75
20120614,0000,126.89
20120615,0000,127.89
20120616,0000,128.77
20120617,0000,129.87
20120618,0000,130.21
20120619,0000,129.32
20120620,0000,129.39
20120621,0000,129.52
20120622,0000,130.21
20120623,0000,130.56
20120624,0000,131.55
20120625,0000,132.18
20120626,0000,132.14
20120627,0000,131.98
20120628,0000,131.41
20120629,0000,131.27
20120630,0000,131.00
20120701,0000,127.76
20120702,0000,127.13
20120703,0000,128.49
20120704,0000,129.82
20120705,0000,131.11
20120706,0000,132.25
20120707,0000,133.56
20120708,0000,134.63
20120709,0000,134.44
20120710,0000,133.91
20120711,0000,133.94
20120712,0000,133.90
20120713,0000,133.91
20120714,0000,133.92
20120715,0000,133.89
20120716,0000,133.90
20120717,0000,133.87
20120718,0000,133.89
20120719,0000,133.94
20120720,0000,133.84
20120721,0000,133.76
20120722,0000,133.75
20120723,0000,133.92
20120724,0000,133.96
20120725,0000,133.72
20120726,0000,133.70
20120727,0000,133.70
20120728,0000,133.63
20120729,0000,133.56
20120730,0000,133.35
20120731,0000,133.07
20120801,0000,133.19
20120802,0000,133.35
20120803,0000,133.56
20120804,0000,133.79
20120805,0000,133.72
20120806,0000,133.72
20120807,0000,133.97
20120808,0000,133.49
20120809,0000,133.56
20120810,0000,133.78
20120811,0000,133.65
20120812,0000,133.75
20120813,0000,133.90
20120814,0000,133.79
20120815,0000,133.87
20120816,0000,133.91
20120817,0000,133.98
20120818,0000,133.27
20120819,0000,133.04
20120820,0000,132.24
20120821,0000,131.76
20120822,0000,131.37
20120823,0000,131.67
20120824,0000,132.13
20120825,0000,132.66
20120826,0000,132.92
20120827,0000,133.35
20120828,0000,133.93
20120829,0000,134.38
20120830,0000,134.34
20120831,0000,134.23
20120901,0000,134.12
20120902,0000,133.99
20120903,0000,133.92
20120904,0000,133.87
20120905,0000,133.91
20120906,0000,134.08
20120907,0000,134.23
20120908,0000,134.32
20120909,0000,134.38
20120910,0000,134.48
20120911,0000,134.65
20120912,0000,134.81
20120913,0000,135.09
20120914,0000,135.40
20120915,0000,135.72
20120916,0000,135.99
20120917,0000,135.68
20120918,0000,135.53
20120919,0000,135.39
20120920,0000,135.28
20120921,0000,135.06
20120922,0000,134.93
20120923,0000,134.80
20120924,0000,134.66
20120925,0000,134.54
20120926,0000,134.40
20120927,0000,134.20
20120928,0000,134.02
20120929,0000,133.88
20120930,0000,133.75
20121001,0000,133.40
20121002,0000,134.10
20121003,0000,134.15
20121004,0000,133.95
20121005,0000,133.83
20121006,0000,133.69
20121007,0000,133.47
20121008,0000,133.21
20121009,0000,133.08
20121010,0000,132.98
20121011,0000,133.02
20121012,0000,133.38
20121013,0000,133.58
20121014,0000,133.77
20121015,0000,134.14
20121016,0000,133.98
20121017,0000,134.05
20121018,0000,134.14
20121019,0000,134.38
20121020,0000,134.50
20121021,0000,134.58
20121022,0000,134.77
20121023,0000,134.43
20121024,0000,134.29
20121025,0000,133.50
20121026,0000,133.33
20121027,0000,133.25
20121028,0000,132.70
20121029,0000,132.52
20121030,0000,132.51
20121031,0000,132.66
20121101,0000,132.70
20121102,0000,132.59
20121103,0000,132.49
20121104,0000,132.01
20121105,0000,132.00
20121106,0000,131.90
20121107,0000,131.74
20121108,0000,131.66
20121109,0000,131.47
20121110,0000,131.52
20121111,0000,130.95
20121112,0000,130.79
20121113,0000,130.67
20121114,0000,130.65
20121115,0000,130.53
20121116,0000,130.44
20121117,0000,130.40
20121118,0000,130.15
20121119,0000,130.34
20121120,0000,130.03
20121121,0000,129.89
20121122,0000,127.97
20121123,0000,126.57
20121124,0000,126.49
20121125,0000,127.86
20121126,0000,128.95
20121127,0000,130.13
20121128,0000,131.58
20121129,0000,132.02
20121130,0000,131.32
20121201,0000,130.88
20121202,0000,130.24
20121203,0000,130.28
20121204,0000,131.53
20121205,0000,132.17
20121206,0000,132.43
20121207,0000,131.89
20121208,0000,131.27
20121209,0000,130.66
20121210,0000,131.11
20121211,0000,130.83
20121212,0000,130.38
20121213,0000,129.98
20121214,0000,129.57
20121215,0000,129.18
20121216,0000,129.32
20121217,0000,129.14
20121218,0000,129.20
20121219,0000,129.39
20121220,0000,129.63
20121221,0000,130.82
20121222,0000,130.28
20121223,0000,130.03
20121224,0000,130.25
20121225,0000,130.78
20121226,0000,131.34
20121227,0000,131.70
20121228,0000,132.04
20121229,0000,131.39
20121230,0000,130.78
20121231,0000,131.20
20130101,0000,131.46
20130102,0000,131.75
20130103,0000,131.79
20130104,0000,132.06
20130105,0000,131.41
20130106,0000,130.81
20130107,0000,131.37
20130108,0000,131.77
20130109,0000,132.03
20130110,0000,132.29
20130111,0000,132.43
20130112,0000,131.75
20130113,0000,131.06
20130114,0000,130.85
20130115,0000,130.93
20130116,0000,130.78
20130117,0000,130.88
20130118,0000,130.97
20130119,0000,130.79
20130120,0000,130.60
20130121,0000,130.67
20130122,0000,130.66
20130123,0000,130.90
20130124,0000,130.98
20130125,0000,131.15
20130126,0000,131.14
20130127,0000,131.14
20130128,0000,131.12
20130129,0000,131.45
20130130,0000,131.47
20130131,0000,131.45
20130201,0000,131.43
20130202,0000,131.43
20130203,0000,131.41
20130204,0000,131.40
20130205,0000,131.38
20130206,0000,131.42
20130207,0000,131.38
20130208,0000,131.40
20130209,0000,131.35
20130210,0000,131.31
20130211,0000,131.17
20130212,0000,130.89
20130213,0000,130.60
20130214,0000,130.29
20130215,0000,130.03
20130216,0000,129.74
20130217,0000,129.43
20130218,0000,129.19
20130219,0000,128.85
20130220,0000,128.55
20130221,0000,128.24
20130222,0000,127.89
20130223,0000,127.57
20130224,0000,127.25
20130225,0000,127.03
20130226,0000,127.01
20130227,0000,127.01
20130228,0000,127.01
20130301,0000,127.01
20130302,0000,127.01
20130303,0000,127.03
20130304,0000,127.56
20130305,0000,128.46
20130306,0000,128.78
20130307,0000,129.87
20130308,0000,130.19
20130309,0000,131.26
20130310,0000,131.61
20130311,0000,131.31
20130312,0000,131.09
20130313,0000,131.16
20130314,0000,131.53
20130315,0000,131.89
20130316,0000,131.86
20130317,0000,131.05
20130318,0000,131.44
20130319,0000,132.42
20130320,0000,132.77
20130321,0000,133.10
20130322,0000,133.44
20130323,0000,133.06
20130324,0000,132.63
20130325,0000,133.06
20130326,0000,133.28
20130327,0000,133.53
20130328,0000,133.29
20130329,0000,133.44
20130330,0000,133.23
20130331,0000,132.51
20130401,0000,132.08
20130402,0000,131.92
20130403,0000,131.76
20130404,0000,131.92
20130405,0000,132.23
20130406,0000,131.76
20130407,0000,131.24
20130408,0000,131.48
20130409,0000,131.86
20130410,0000,131.83
20130411,0000,131.38
20130412,0000,131.06
20130413,0000,130.53
20130414,0000,130.00
20130415,0000,129.80
20130416,0000,129.78
20130417,0000,129.92
20130418,0000,130.09
20130419,0000,130.52
20130420,0000,130.05
20130421,0000,129.34
20130422,0000,129.78
20130423,0000,129.67
20130424,0000,129.98
20130425,0000,130.61
20130426,0000,130.60
20130427,0000,131.42
20130428,0000,132.02
20130429,0000,132.57
20130430,0000,132.90
20130501,0000,132.93
20130502,0000,132.71
20130503,0000,132.11
20130504,0000,131.39
20130505,0000,130.70
20130506,0000,129.74
20130507,0000,128.51
20130508,0000,128.31
20130509,0000,128.90
20130510,0000,129.23
20130511,0000,129.74
20130512,0000,130.21
20130513,0000,130.54
20130514,0000,130.47
20130515,0000,130.40
20130516,0000,130.40
20130517,0000,130.36
20130518,0000,130.39
20130519,0000,130.50
20130520,0000,130.64
20130521,0000,129.98
20130522,0000,130.17
20130523,0000,130.30
20130524,0000,130.43
20130525,0000,130.84
20130526,0000,132.54
20130527,0000,133.63
20130528,0000,133.68
20130529,0000,133.49
20130530,0000,133.37
20130531,0000,133.24
20130601,0000,134.01
20130602,0000,134.80
20130603,0000,135.67
20130604,0000,135.53
20130605,0000,134.74
20130606,0000,134.16
20130607,0000,134.02
20130608,0000,133.48
20130609,0000,132.69
20130610,0000,132.24
20130611,0000,132.01
20130612,0000,131.54
20130613,0000,131.00
20130614,0000,130.67
20130615,0000,130.41
20130616,0000,130.12
20130617,0000,129.70
20130618,0000,128.80
20130619,0000,127.86
20130620,0000,127.01
20130621,0000,126.58
20130622,0000,127.64
20130623,0000,129.01
20130624,0000,130.28
20130625,0000,131.05
20130626,0000,131.33
20130627,0000,131.64
20130628,0000,132.06
20130629,0000,132.61
20130630,0000,133.17
20130701,0000,133.51
20130702,0000,134.23
20130703,0000,134.29
20130704,0000,134.24
20130705,0000,134.23
20130706,0000,134.08
20130707,0000,133.77
20130708,0000,133.45
20130709,0000,133.31
20130710,0000,133.30
20130711,0000,133.40
20130712,0000,133.92
20130713,0000,134.46
20130714,0000,134.86
20130715,0000,133.73
20130716,0000,132.63
20130717,0000,131.47
20130718,0000,130.06
20130719,0000,130.58
20130720,0000,131.12
20130721,0000,131.69
20130722,0000,130.59
20130723,0000,130.72
20130724,0000,131.36
20130725,0000,132.09
20130726,0000,132.90
20130727,0000,133.71
20130728,0000,134.40
20130729,0000,134.71
20130730,0000,134.42
20130731,0000,134.41
20130801,0000,134.42
20130802,0000,134.75
20130803,0000,134.44
20130804,0000,133.45
20130805,0000,133.75
20130806,0000,134.13
20130807,0000,134.29
20130808,0000,134.10
20130809,0000,134.07
20130810,0000,133.28
20130811,0000,133.03
20130812,0000,133.04
20130813,0000,133.14
20130814,0000,133.25
20130815,0000,133.36
20130816,0000,133.48
20130817,0000,133.64
20130818,0000,133.82
20130819,0000,134.06
20130820,0000,134.35
20130821,0000,134.65
20130822,0000,134.99
20130823,0000,135.16
20130824,0000,134.90
20130825,0000,134.48
20130826,0000,134.41
20130827,0000,134.68
20130828,0000,134.91
20130829,0000,135.05
20130830,0000,135.24
20130831,0000,134.16
20130901,0000,133.01
20130902,0000,131.95
20130903,0000,131.89
20130904,0000,132.68
20130905,0000,133.70
20130906,0000,134.58
20130907,0000,134.91
20130908,0000,135.24
20130909,0000,133.90
20130910,0000,133.77
20130911,0000,133.68
20130912,0000,133.05
20130913,0000,132.32
20130914,0000,131.77
20130915,0000,131.20
20130916,0000,131.35
20130917,0000,131.42
20130918,0000,132.10
20130919,0000,132.62
20130920,0000,132.96
20130921,0000,133.32
20130922,0000,133.61
20130923,0000,133.94
20130924,0000,134.27
20130925,0000,134.59
20130926,0000,134.41
20130927,0000,134.36
20130928,0000,134.16
20130929,0000,133.86
20130930,0000,133.84
20131001,0000,133.68
20131002,0000,133.82
20131003,0000,133.94
20131004,0000,133.88
20131005,0000,133.85
20131006,0000,133.82
20131007,0000,133.72
20131008,0000,133.60
20131009,0000,133.60
20131010,0000,133.27
20131011,0000,132.83
20131012,0000,132.47
20131013,0000,132.02
20131014,0000,131.37
20131015,0000,130.50
20131016,0000,130.09
20131017,0000,129.15
20131018,0000,129.62
20131019,0000,130.23
20131020,0000,131.01
20131021,0000,131.57
20131022,0000,132.05
20131023,0000,132.58
20131024,0000,133.10
20131025,0000,133.62
20131026,0000,134.16
20131027,0000,134.67
20131028,0000,135.29
20131029,0000,134.00
20131030,0000,133.70
20131031,0000,133.95
20131101,0000,133.99
20131102,0000,133.73
20131103,0000,133.52
20131104,0000,133.40
20131105,0000,132.84
20131106,0000,132.42
20131107,0000,132.58
20131108,0000,132.82
20131109,0000,134.53
20131110,0000,135.33
20131111,0000,135.14
20131112,0000,134.97
20131113,0000,134.77
20131114,0000,134.57
20131115,0000,134.46
20131116,0000,134.55
20131117,0000,134.70
20131118,0000,134.70
20131119,0000,135.31
20131120,0000,135.51
20131121,0000,134.39
20131122,0000,133.30
20131123,0000,132.22
20131124,0000,131.07
20131125,0000,130.48
20131126,0000,130.90
20131127,0000,131.32
20131128,0000,131.75
20131129,0000,132.20
20131130,0000,132.64
20131201,0000,133.07
20131202,0000,133.56
20131203,0000,133.75
20131204,0000,134.19
20131205,0000,133.74
20131206,0000,132.84
20131207,0000,131.85
20131208,0000,130.82
20131209,0000,131.21
20131210,0000,131.78
20131211,0000,132.17
20131212,0000,132.69
20131213,0000,133.40
20131214,0000,133.90
20131215,0000,134.40
20131216,0000,134.90
20131217,0000,135.30
20131218,0000,134.47
20131219,0000,133.54
20131220,0000,132.67
20131221,0000,131.76
20131222,0000,130.83
20131223,0000,130.55
20131224,0000,131.18
20131225,0000,131.66
20131226,0000,132.11
20131227,0000,132.53
20131228,0000,132.93
20131229,0000,133.33
20131230,0000,133.81
20131231,0000,134.44
20140101,0000,135.14
20140102,0000,135.72
20140103,0000,135.07
20140104,0000,134.32
20140105,0000,133.64
20140106,0000,132.91
20140107,0000,132.15
20140108,0000,131.35
20140109,0000,130.48
20140110,0000,129.57
20140111,0000,128.62
20140112,0000,127.59
20140113,0000,127.96
20140114,0000,128.95
20140115,0000,130.19
20140116,0000,131.43
20140117,0000,132.63
20140118,0000,133.82
20140119,0000,133.79
20140120,0000,133.76
20140121,0000,133.73
20140122,0000,133.72
20140123,0000,133.68
20140124,0000,133.67
20140125,0000,133.67
20140126,0000,133.65
20140127,0000,133.64
20140128,0000,133.63
20140129,0000,133.64
20140130,0000,134.59
20140131,0000,136.02
20140201,0000,136.02
20140202,0000,136.00
20140203,0000,135.98
20140204,0000,135.97
20140205,0000,135.95
20140206,0000,135.97
20140207,0000,136.05
20140208,0000,136.08
20140209,0000,136.11
20140210,0000,136.02
20140211,0000,135.83
20140212,0000,135.62
20140213,0000,135.46
20140214,0000,135.38
20140215,0000,135.36
20140216,0000,135.27
20140217,0000,135.22
20140218,0000,135.17
20140219,0000,135.11
20140220,0000,135.06
20140221,0000,134.98
20140222,0000,134.93
20140223,0000,134.90
20140224,0000,134.85
20140225,0000,134.80
20140226,0000,134.86
20140227,0000,134.81
20140228,0000,134.88
20140301,0000,134.87
20140302,0000,134.91
20140303,0000,134.98
20140304,0000,134.99
20140305,0000,135.12
20140306,0000,135.08
20140307,0000,135.04
20140308,0000,135.04
20140309,0000,135.04
20140310,0000,135.09
20140311,0000,135.08
20140312,0000,135.04
20140313,0000,135.04
20140314,0000,135.03
20140315,0000,135.02
20140316,0000,135.02
20140317,0000,134.94
20140318,0000,134.92
20140319,0000,134.91
20140320,0000,134.91
20140321,0000,134.91
20140322,0000,134.93
20140323,0000,134.91
20140324,0000,134.91
20140325,0000,134.92
20140326,0000,134.96
20140327,0000,134.92
20140328,0000,134.90
20140329,0000,134.96
20140330,0000,134.96
20140331,0000,135.00
20140401,0000,134.99
20140402,0000,134.99
20140403,0000,134.99
20140404,0000,134.99
20140405,0000,134.98
20140406,0000,134.96
20140407,0000,134.96
20140408,0000,134.96
20140409,0000,134.96
20140410,0000,135.01
20140411,0000,135.03
20140412,0000,135.02
20140413,0000,134.93
20140414,0000,134.94
20140415,0000,134.93
20140416,0000,134.90
20140417,0000,134.84
20140418,0000,134.84
20140419,0000,134.81
20140420,0000,134.77
20140421,0000,134.67
20140422,0000,134.48
20140423,0000,134.61
20140424,0000,134.52
20140425,0000,134.26
20140426,0000,134.02
20140427,0000,133.91
20140428,0000,133.96
20140429,0000,133.87
20140430,0000,133.85
20140501,0000,133.78
20140502,0000,133.71
20140503,0000,133.78
20140504,0000,133.87
20140505,0000,133.79
20140506,0000,134.04
20140507,0000,134.72
20140508,0000,134.87
20140509,0000,133.76
20140510,0000,133.80
20140511,0000,134.32
20140512,0000,134.18
20140513,0000,133.66
20140514,0000,135.00
20140515,0000,134.68
20140516,0000,134.51
20140517,0000,134.63
20140518,0000,134.81
20140519,0000,134.86
20140520,0000,134.91
20140521,0000,134.90
20140522,0000,134.45
20140523,0000,134.28
20140524,0000,134.59
20140525,0000,134.94
20140526,0000,134.92
20140527,0000,134.85
20140528,0000,134.72
20140529,0000,134.35
20140530,0000,134.68
20140531,0000,134.44
20140601,0000,134.53
20140602,0000,134.61
20140603,0000,134.66
20140604,0000,134.73
20140605,0000,134.87
20140606,0000,134.99
20140607,0000,135.01
20140608,0000,133.81
20140609,0000,134.19
20140610,0000,134.31
20140611,0000,134.34
20140612,0000,134.24
20140613,0000,134.04
20140614,0000,135.12
20140615,0000,135.15
20140616,0000,135.55
20140617,0000,135.46
20140618,0000,135.45
20140619,0000,135.46
20140620,0000,133.78
20140621,0000,134.46
20140622,0000,135.27
20140623,0000,135.45
20140624,0000,135.51
20140625,0000,134.81
20140626,0000,133.90
20140627,0000,132.72
20140628,0000,133.38
20140629,0000,134.54
20140630,0000,133.59
20140701,0000,132.23
20140702,0000,132.88
20140703,0000,132.94
20140704,0000,134.33
20140705,0000,135.48
20140706,0000,135.37
20140707,0000,135.32
20140708,0000,133.72
20140709,0000,132.65
20140710,0000,132.25
20140711,0000,133.47
20140712,0000,135.22
20140713,0000,135.53
20140714,0000,135.51
20140715,0000,135.36
20140716,0000,134.30
20140717,0000,133.78
20140718,0000,132.91
20140719,0000,134.00
20140720,0000,135.55
20140721,0000,134.70
20140722,0000,134.05
20140723,0000,133.05
20140724,0000,133.50
20140725,0000,134.60
20140726,0000,135.11
20140727,0000,135.55
20140728,0000,135.49
20140729,0000,135.15
20140730,0000,135.16
20140731,0000,135.36
20140801,0000,135.49
20140802,0000,135.35
20140803,0000,135.22
20140804,0000,135.10
20140805,0000,135.02
20140806,0000,134.98
20140807,0000,135.06
20140808,0000,135.24
20140809,0000,135.48
20140810,0000,135.45
20140811,0000,135.40
20140812,0000,135.40
20140813,0000,135.40
20140814,0000,135.41
20140815,0000,135.44
20140816,0000,135.50
20140817,0000,135.50
20140818,0000,135.41
20140819,0000,135.38
20140820,0000,135.38
20140821,0000,135.43
20140822,0000,135.45
20140823,0000,135.44
20140824,0000,135.46
20140825,0000,135.40
20140826,0000,135.26
20140827,0000,135.17
20140828,0000,135.15
20140829,0000,135.17
20140830,0000,135.31
20140831,0000,135.42
20140901,0000,135.46
20140902,0000,135.48
20140903,0000,134.98
20140904,0000,135.04
20140905,0000,135.15
20140906,0000,135.25
20140907,0000,135.36
20140908,0000,135.46
20140909,0000,135.45
20140910,0000,135.43
20140911,0000,135.41
20140912,0000,135.41
20140913,0000,135.41
20140914,0000,135.43
20140915,0000,135.46
20140916,0000,135.46
20140917,0000,135.52
20140918,0000,135.52
20140919,0000,135.52
20140920,0000,135.52
20140921,0000,135.52
20140922,0000,135.47
20140923,0000,135.41
20140924,0000,135.35
20140925,0000,135.09
20140926,0000,135.09
20140927,0000,135.09
20140928,0000,135.12
20140929,0000,135.12
20140930,0000,135.09
20141001,0000,135.00
20141002,0000,134.49
20141003,0000,134.02
20141004,0000,133.90
20141005,0000,133.78
20141006,0000,133.67
20141007,0000,133.69
20141008,0000,133.60
20141009,0000,133.42
20141010,0000,133.33
20141011,0000,133.23
20141012,0000,133.12
20141013,0000,133.09
20141014,0000,133.21
20141015,0000,133.49
20141016,0000,133.84
20141017,0000,134.14
20141018,0000,134.41
20141019,0000,134.70
20141020,0000,134.89
20141021,0000,134.88
20141022,0000,134.90
20141023,0000,134.92
20141024,0000,135.01
20141025,0000,135.08
20141026,0000,135.13
20141027,0000,135.22
20141028,0000,135.30
20141029,0000,135.37
20141030,0000,135.39
20141031,0000,135.38
20141101,0000,135.36
20141102,0000,135.33
20141103,0000,135.36
20141104,0000,135.36
20141105,0000,135.30
20141106,0000,135.23
20141107,0000,135.20
20141108,0000,135.20
20141109,0000,135.20
20141110,0000,135.25
20141111,0000,135.36
20141112,0000,135.44
20141113,0000,135.47
20141114,0000,135.46
20141115,0000,135.46
20141116,0000,135.49
20141117,0000,135.29
20141118,0000,134.91
20141119,0000,134.81
20141120,0000,134.98
20141121,0000,135.08
20141122,0000,135.13
20141123,0000,135.12
20141124,0000,135.12
20141125,0000,135.20
20141126,0000,135.25
20141127,0000,135.36
20141128,0000,135.40
20141129,0000,135.29
20141130,0000,135.22
20141201,0000,135.13
20141202,0000,135.08
20141203,0000,135.15
20141204,0000,135.11
20141205,0000,135.08
20141206,0000,135.06
20141207,0000,135.01
20141208,0000,134.94
20141209,0000,134.99
20141210,0000,134.96
20141211,0000,135.33
20141212,0000,135.40
20141213,0000,135.36
20141214,0000,135.33
