2173,PST,'RESERVOIR ELEVATION (feet)'
20111218,0000,4997.47
20111219,0000,4997.44
20111220,0000,4997.41
20111221,0000,4997.38
20111222,0000,4997.34
20111223,0000,4997.31
20111224,0000,4997.28
20111225,0000,4997.24
20111226,0000,4997.21
20111227,0000,4997.18
20111228,0000,4997.17
20111229,0000,4997.16
20111230,0000,4997.15
20111231,0000,4997.14
20120101,0000,4997.12
20120102,0000,4997.10
20120103,0000,4997.07
20120104,0000,4997.05
20120105,0000,4997.03
20120106,0000,4997.00
20120107,0000,4996.98
20120108,0000,4996.95
20120109,0000,4996.92
20120110,0000,4996.90
20120111,0000,4996.87
20120112,0000,4996.84
20120113,0000,4996.81
20120114,0000,4996.77
20120115,0000,4996.74
20120116,0000,4996.70
20120117,0000,4996.67
20120118,0000,4996.63
20120119,0000,4996.63
20120120,0000,4996.81
20120121,0000,4997.00
20120122,0000,4997.02
20120123,0000,4997.05
20120124,0000,4997.05
20120125,0000,4997.05
20120126,0000,4997.10
20120127,0000,4997.12
20120128,0000,4997.13
20120129,0000,4997.14
20120130,0000,4997.14
20120131,0000,4997.14
20120201,0000,4997.14
20120202,0000,4997.14
20120203,0000,4997.12
20120204,0000,4997.10
20120205,0000,4997.08
20120206,0000,4997.07
20120207,0000,4997.06
20120208,0000,4997.05
20120209,0000,4997.04
20120210,0000,4997.03
20120211,0000,4997.03
20120212,0000,4997.03
20120213,0000,4997.03
20120214,0000,4997.03
20120215,0000,4997.02
20120216,0000,4997.01
20120217,0000,4997.04
20120218,0000,4997.07
20120219,0000,4997.09
20120220,0000,4997.10
20120221,0000,4997.12
20120222,0000,4997.17
20120223,0000,4997.20
20120224,0000,4997.22
20120225,0000,4997.25
20120226,0000,4997.25
20120227,0000,4997.27
20120228,0000,4997.31
20120229,0000,4997.37
20120301,0000,4997.41
20120302,0000,4997.43
20120303,0000,4997.45
20120304,0000,4997.49
20120305,0000,4997.54
20120306,0000,4997.60
20120307,0000,4997.63
20120308,0000,4997.67
20120309,0000,4997.72
20120310,0000,4997.79
20120311,0000,4997.86
20120312,0000,4997.94
20120313,0000,4998.07
20120314,0000,4998.25
20120315,0000,4998.44
20120316,0000,4998.98
20120317,0000,4999.21
20120318,0000,4999.37
20120319,0000,4999.46
20120320,0000,4999.56
20120321,0000,4999.72
20120322,0000,4999.96
20120323,0000,5000.17
20120324,0000,5000.29
20120325,0000,5000.39
20120326,0000,5000.49
20120327,0000,5000.58
20120328,0000,5000.75
20120329,0000,5000.87
20120330,0000,5001.05
20120331,0000,5001.31
20120401,0000,5001.48
20120402,0000,5001.64
20120403,0000,5001.79
20120404,0000,5001.95
20120405,0000,5002.04
20120406,0000,5002.10
20120407,0000,5002.15
20120408,0000,5002.18
20120409,0000,5002.20
20120410,0000,5002.23
20120411,0000,5002.25
20120412,0000,5002.27
20120413,0000,5002.27
20120414,0000,5002.53
20120415,0000,5002.53
20120416,0000,5002.53
20120417,0000,5002.55
20120418,0000,5002.57
20120419,0000,5002.64
20120420,0000,5002.74
20120421,0000,5002.80
20120422,0000,5002.89
20120423,0000,5002.97
20120424,0000,5002.96
20120425,0000,5002.92
20120426,0000,5003.16
20120427,0000,5003.07
20120428,0000,5002.96
20120429,0000,5002.90
20120430,0000,5002.85
20120501,0000,5002.83
20120502,0000,5002.78
20120503,0000,5002.72
20120504,0000,5002.67
20120505,0000,5002.63
20120506,0000,5002.60
20120507,0000,5002.57
20120508,0000,5002.55
20120509,0000,5002.54
20120510,0000,5002.52
20120511,0000,5002.50
20120512,0000,5002.45
20120513,0000,5002.42
20120514,0000,5002.40
20120515,0000,5002.38
20120516,0000,5002.35
20120517,0000,5002.35
20120518,0000,5002.32
20120519,0000,5002.30
20120520,0000,5002.29
20120521,0000,5002.29
20120522,0000,5002.26
20120523,0000,5002.25
20120524,0000,5002.25
20120525,0000,5002.24
20120526,0000,5002.24
20120527,0000,5002.24
20120528,0000,5002.25
20120529,0000,5002.25
20120530,0000,5002.25
20120531,0000,5002.24
20120601,0000,5002.24
20120602,0000,5002.20
20120603,0000,5002.19
20120604,0000,5002.23
20120605,0000,5002.26
20120606,0000,5002.24
20120607,0000,5002.19
20120608,0000,5002.15
20120609,0000,5002.11
20120610,0000,5002.09
20120611,0000,5002.04
20120612,0000,5002.00
20120613,0000,5001.97
20120614,0000,5001.93
20120615,0000,5001.89
20120616,0000,5001.84
20120617,0000,5001.80
20120618,0000,5001.74
20120619,0000,5001.69
20120620,0000,5001.65
20120621,0000,5001.59
20120622,0000,5001.54
20120623,0000,5001.48
20120624,0000,5001.43
20120625,0000,5001.39
20120626,0000,5001.33
20120627,0000,5001.28
20120628,0000,5001.23
20120629,0000,5001.18
20120630,0000,5001.14
20120701,0000,5001.10
20120702,0000,5001.06
20120703,0000,5001.01
20120704,0000,5000.96
20120705,0000,5000.91
20120706,0000,5000.86
20120707,0000,5000.81
20120708,0000,5000.76
20120709,0000,5000.70
20120710,0000,5000.65
20120711,0000,5000.60
20120712,0000,5000.54
20120713,0000,5000.48
20120714,0000,5000.43
20120715,0000,5000.37
20120716,0000,5000.31
20120717,0000,5000.26
20120718,0000,5000.22
20120719,0000,5000.16
20120720,0000,5000.11
20120721,0000,5000.05
20120722,0000,5000.00
20120723,0000,4999.95
20120724,0000,4999.90
20120725,0000,4999.85
20120726,0000,4999.79
20120727,0000,4999.74
20120728,0000,4999.68
20120729,0000,4999.62
20120730,0000,4999.56
20120731,0000,4999.51
20120801,0000,4999.45
20120802,0000,4999.40
20120803,0000,4999.35
20120804,0000,4999.29
20120805,0000,4999.24
20120806,0000,4999.18
20120807,0000,4999.12
20120808,0000,4999.07
20120809,0000,4999.00
20120810,0000,4998.94
20120811,0000,4998.89
20120812,0000,4998.84
20120813,0000,4998.78
20120814,0000,4998.74
20120815,0000,4998.69
20120816,0000,4998.64
20120817,0000,4998.59
20120818,0000,4998.54
20120819,0000,4998.48
20120820,0000,4998.43
20120821,0000,4998.37
20120822,0000,4998.31
20120823,0000,4998.25
20120824,0000,4998.20
20120825,0000,4998.14
20120826,0000,4998.08
20120827,0000,4998.02
20120828,0000,4997.95
20120829,0000,4997.90
20120830,0000,4997.84
20120831,0000,4997.78
20120901,0000,4997.73
20120902,0000,4997.68
20120903,0000,4997.62
20120904,0000,4997.57
20120905,0000,4997.53
20120906,0000,4997.46
20120907,0000,4997.41
20120908,0000,4997.36
20120909,0000,4997.31
20120910,0000,4997.26
20120911,0000,4997.20
20120912,0000,4997.15
20120913,0000,4997.09
20120914,0000,4997.04
20120915,0000,4996.98
20120916,0000,4996.92
20120917,0000,4996.87
20120918,0000,4996.82
20120919,0000,4996.76
20120920,0000,4996.71
20120921,0000,4996.66
20120922,0000,4996.61
20120923,0000,4996.55
20120924,0000,4996.50
20120925,0000,4996.45
20120926,0000,4996.40
20120927,0000,4996.35
20120928,0000,4996.30
20120929,0000,4996.24
20120930,0000,4996.19
20121001,0000,4996.14
20121002,0000,49965.00
20121003,0000,4995.59
20121004,0000,4995.54
20121005,0000,4995.49
20121006,0000,4995.43
20121007,0000,4995.40
20121008,0000,4995.33
20121009,0000,4995.29
20121010,0000,4995.24
20121011,0000,4995.20
20121012,0000,4995.14
20121013,0000,4995.10
20121014,0000,4995.05
20121015,0000,4995.00
20121016,0000,4994.96
20121017,0000,4994.90
20121018,0000,4994.86
20121019,0000,4994.81
20121020,0000,4994.76
20121021,0000,4994.71
20121022,0000,4994.70
20121023,0000,4994.69
20121024,0000,4994.69
20121025,0000,4994.67
20121026,0000,4994.62
20121027,0000,4994.58
20121028,0000,4994.55
20121029,0000,4994.49
20121030,0000,4994.48
20121031,0000,4994.44
20121101,0000,4994.41
20121102,0000,4994.38
20121103,0000,4994.34
20121104,0000,4994.30
20121105,0000,4994.27
20121106,0000,4994.25
20121107,0000,4994.25
20121108,0000,4994.25
20121109,0000,4994.30
20121110,0000,4994.31
20121111,0000,4994.31
20121112,0000,4994.31
20121113,0000,4994.31
20121114,0000,4994.32
20121115,0000,4994.33
20121116,0000,4994.33
20121117,0000,4994.50
20121118,0000,4994.58
20121119,0000,4994.63
20121120,0000,4994.68
20121121,0000,4994.72
20121122,0000,4994.74
20121123,0000,4994.78
20121124,0000,4994.79
20121125,0000,4994.80
20121126,0000,4994.82
20121127,0000,4994.82
20121128,0000,4994.91
20121129,0000,4995.02
20121130,0000,4996.05
20121201,0000,4996.60
20121202,0000,4998.14
20121203,0000,4998.54
20121204,0000,4999.00
20121205,0000,4999.57
20121206,0000,4999.88
20121207,0000,5000.07
20121208,0000,5000.54
20121209,0000,5000.65
20121210,0000,5000.76
20121211,0000,5000.87
20121212,0000,5000.94
20121213,0000,5001.02
20121214,0000,5001.09
20121215,0000,5001.16
20121216,0000,5001.23
20121217,0000,5001.36
20121218,0000,5001.42
20121219,0000,5001.47
20121220,0000,5001.53
20121221,0000,5001.60
20121222,0000,5001.77
20121223,0000,5001.88
20121224,0000,5001.92
20121225,0000,5001.99
20121226,0000,5002.06
20121227,0000,5002.08
20121228,0000,5002.10
20121229,0000,5002.13
20121230,0000,5002.14
20121231,0000,5002.16
20130101,0000,5002.16
20130102,0000,5002.16
20130103,0000,5002.16
20130104,0000,5002.17
20130105,0000,5002.17
20130106,0000,5002.17
20130107,0000,5002.17
20130108,0000,5002.17
20130109,0000,5002.21
20130110,0000,5002.21
20130111,0000,5002.21
20130112,0000,5002.19
20130113,0000,5002.18
20130114,0000,5002.17
20130115,0000,5002.17
20130116,0000,5002.17
20130117,0000,5002.17
20130118,0000,5002.17
20130119,0000,5002.16
20130120,0000,5002.16
20130121,0000,5002.16
20130122,0000,5002.16
20130123,0000,5002.27
20130124,0000,5002.27
20130125,0000,5002.30
20130126,0000,5002.36
20130127,0000,5002.39
20130128,0000,5002.40
20130129,0000,5002.40
20130130,0000,5002.40
20130131,0000,5002.40
20130201,0000,5002.40
20130202,0000,5002.40
20130203,0000,5002.40
20130204,0000,5002.40
20130205,0000,5002.40
20130206,0000,5002.40
20130207,0000,5002.38
20130208,0000,5002.37
20130209,0000,5002.36
20130210,0000,5002.34
20130211,0000,5002.33
20130212,0000,5002.32
20130213,0000,5002.32
20130214,0000,5002.32
20130215,0000,5002.32
20130216,0000,5002.32
20130217,0000,5002.35
20130218,0000,5002.36
20130219,0000,5002.36
20130220,0000,5002.36
20130221,0000,5002.35
20130222,0000,5002.34
20130223,0000,5002.34
20130224,0000,5002.32
20130225,0000,5002.32
20130226,0000,5002.32
20130227,0000,5002.31
20130228,0000,5002.31
20130301,0000,5002.34
20130302,0000,5002.36
20130303,0000,5002.40
20130304,0000,5002.44
20130305,0000,5002.48
20130306,0000,5002.52
20130307,0000,5002.52
20130308,0000,5002.52
20130309,0000,5002.50
20130310,0000,5002.49
20130311,0000,5002.49
20130312,0000,5002.50
20130313,0000,5002.54
20130314,0000,5002.59
20130315,0000,5002.62
20130316,0000,5002.67
20130317,0000,5002.67
20130318,0000,5002.67
20130319,0000,5002.66
20130320,0000,5002.72
20130321,0000,5002.73
20130322,0000,5002.71
20130323,0000,5002.66
20130324,0000,5002.63
20130325,0000,5002.61
20130326,0000,5002.60
20130327,0000,5002.60
20130328,0000,5002.60
20130329,0000,5002.60
20130330,0000,5002.60
20130331,0000,5002.66
20130401,0000,5002.66
20130402,0000,5002.66
20130403,0000,5002.65
20130404,0000,5002.65
20130405,0000,5002.65
20130406,0000,5002.65
20130407,0000,5002.66
20130408,0000,5002.70
20130409,0000,5002.66
20130410,0000,5002.64
20130411,0000,5002.62
20130412,0000,5002.61
20130413,0000,5002.57
20130414,0000,5002.54
20130415,0000,5002.53
20130416,0000,5002.52
20130417,0000,5002.50
20130418,0000,5002.49
20130419,0000,5002.46
20130420,0000,5002.45
20130421,0000,5002.45
20130422,0000,5002.43
20130423,0000,5002.43
20130424,0000,5002.41
20130425,0000,5002.38
20130426,0000,5002.38
20130427,0000,5002.37
20130428,0000,5002.36
20130429,0000,5002.35
20130430,0000,5002.31
20130501,0000,5002.30
20130502,0000,5002.28
20130503,0000,5002.28
20130504,0000,5002.27
20130505,0000,5002.26
20130506,0000,5002.26
20130507,0000,5002.32
20130508,0000,5002.34
20130509,0000,5002.32
20130510,0000,5002.31
20130511,0000,5002.30
20130512,0000,5002.27
20130513,0000,5002.25
20130514,0000,5002.23
20130515,0000,5002.22
20130516,0000,5002.21
20130517,0000,5002.24
20130518,0000,5002.24
20130519,0000,5002.22
20130520,0000,5002.22
20130521,0000,5002.18
20130522,0000,5002.17
20130523,0000,5002.16
20130524,0000,5002.14
20130525,0000,5002.14
20130526,0000,5002.13
20130527,0000,5002.12
20130528,0000,5002.13
20130529,0000,5002.15
20130530,0000,5002.15
20130531,0000,5002.13
20130601,0000,5002.12
20130602,0000,5002.12
20130603,0000,5002.09
20130604,0000,5002.05
20130605,0000,5002.02
20130606,0000,5001.98
20130607,0000,5001.96
20130608,0000,5001.94
20130609,0000,5001.90
20130610,0000,5001.86
20130611,0000,5001.80
20130612,0000,5001.76
20130613,0000,5001.72
20130614,0000,5001.68
20130615,0000,5001.64
20130616,0000,5001.60
20130617,0000,5001.55
20130618,0000,5001.52
20130619,0000,5001.46
20130620,0000,5001.42
20130621,0000,5001.38
20130622,0000,5001.34
20130623,0000,5001.32
20130624,0000,5001.28
20130625,0000,5001.28
20130626,0000,5001.26
20130627,0000,5001.22
20130628,0000,5001.18
20130629,0000,5001.14
20130630,0000,5001.10
20130701,0000,5001.06
20130702,0000,5001.01
20130703,0000,5000.98
20130704,0000,5000.94
20130705,0000,5000.89
20130706,0000,5000.83
20130707,0000,5000.78
20130708,0000,5000.72
20130709,0000,5000.67
20130710,0000,5000.62
20130711,0000,5000.56
20130712,0000,5000.50
20130713,0000,5000.44
20130714,0000,5000.39
20130715,0000,5000.34
20130716,0000,5000.28
20130717,0000,5000.23
20130718,0000,5000.18
20130719,0000,5000.13
20130720,0000,5000.08
20130721,0000,5000.02
20130722,0000,4999.97
20130723,0000,4999.92
20130724,0000,4999.88
20130725,0000,4999.88
20130726,0000,4999.83
20130727,0000,4999.78
20130728,0000,4999.72
20130729,0000,4999.66
20130730,0000,4999.60
20130731,0000,4999.54
20130801,0000,4999.48
20130802,0000,4999.43
20130803,0000,4999.38
20130804,0000,4999.32
20130805,0000,4999.26
20130806,0000,4999.20
20130807,0000,4999.15
20130808,0000,4999.10
20130809,0000,4999.05
20130810,0000,4998.81
20130811,0000,4998.76
20130812,0000,4998.70
20130813,0000,4998.65
20130814,0000,4998.59
20130815,0000,4998.53
20130816,0000,4998.48
20130817,0000,4998.42
20130818,0000,4998.37
20130819,0000,4998.32
20130820,0000,4998.27
20130821,0000,4998.23
20130822,0000,4998.19
20130823,0000,4998.14
20130824,0000,4998.09
20130825,0000,4998.04
20130826,0000,4998.00
20130827,0000,4997.95
20130828,0000,4997.90
20130829,0000,4997.84
20130830,0000,4997.79
20130831,0000,4997.73
20130901,0000,4997.69
20130902,0000,4997.80
20130903,0000,4997.80
20130904,0000,4997.75
20130905,0000,4997.69
20130906,0000,4997.64
20130907,0000,4997.60
20130908,0000,4997.55
20130909,0000,4997.52
20130910,0000,4997.45
20130911,0000,4997.40
20130912,0000,4997.36
20130913,0000,4997.34
20130914,0000,4997.30
20130915,0000,4997.25
20130916,0000,4997.18
20130917,0000,4997.13
20130918,0000,4997.08
20130919,0000,4997.04
20130920,0000,4997.00
20130921,0000,4996.94
20130922,0000,4996.89
20130923,0000,4996.84
20130924,0000,4996.80
20130925,0000,4996.79
20130926,0000,4996.75
20130927,0000,4996.70
20130928,0000,4996.68
20130929,0000,4996.64
20130930,0000,4996.58
20131001,0000,4996.54
20131002,0000,4996.33
20131003,0000,4996.28
20131004,0000,4996.23
20131005,0000,4996.17
20131006,0000,4996.14
20131007,0000,4996.09
20131008,0000,4996.05
20131009,0000,4996.02
20131010,0000,4996.01
20131011,0000,4996.01
20131012,0000,4996.00
20131013,0000,4996.00
20131014,0000,4996.00
20131015,0000,4995.99
20131016,0000,4995.99
20131017,0000,4995.97
20131018,0000,4995.96
20131019,0000,4995.95
20131020,0000,4995.95
20131021,0000,4995.94
20131022,0000,4995.93
20131023,0000,4995.92
20131024,0000,4995.91
20131025,0000,4995.91
20131026,0000,4995.89
20131027,0000,4995.89
20131028,0000,4995.92
20131029,0000,4995.95
20131030,0000,4995.97
20131031,0000,4995.97
20131101,0000,4995.97
20131102,0000,4995.97
20131103,0000,4995.97
20131104,0000,4995.96
20131105,0000,4995.95
20131106,0000,4995.95
20131107,0000,4995.95
20131108,0000,4995.95
20131109,0000,4995.95
20131110,0000,4995.95
20131111,0000,4995.95
20131112,0000,4995.95
20131113,0000,4995.95
20131114,0000,4995.94
20131115,0000,4995.94
20131116,0000,4995.93
20131117,0000,4995.93
20131118,0000,4995.92
20131119,0000,4995.95
20131120,0000,4995.97
20131121,0000,4995.99
20131122,0000,4995.98
20131123,0000,4995.97
20131124,0000,4995.97
20131125,0000,4995.97
20131126,0000,4995.97
20131127,0000,4995.97
20131128,0000,4995.97
20131129,0000,4995.97
20131130,0000,4995.97
20131201,0000,4995.97
20131202,0000,4995.98
20131203,0000,4995.98
20131204,0000,4995.98
20131205,0000,4995.97
20131206,0000,4995.97
20131207,0000,4995.97
20131208,0000,4995.97
20131209,0000,4995.96
20131210,0000,4995.96
20131211,0000,4995.96
20131212,0000,4995.96
20131213,0000,4995.96
20131214,0000,4995.96
20131215,0000,4995.96
20131216,0000,4995.96
20131217,0000,4995.96
20131218,0000,4995.96
20131219,0000,4995.97
20131220,0000,4995.97
20131221,0000,4995.97
20131222,0000,4995.97
20131223,0000,4995.97
20131224,0000,4995.97
20131225,0000,4995.98
20131226,0000,4995.99
20131227,0000,4995.99
20131228,0000,4995.99
20131229,0000,4995.99
20131230,0000,4995.99
20131231,0000,4995.99
20140101,0000,4995.99
20140102,0000,4995.99
20140103,0000,4996.01
20140104,0000,4996.01
20140105,0000,4996.01
20140106,0000,4996.01
20140107,0000,4996.01
20140108,0000,4996.01
20140109,0000,4996.01
20140110,0000,4996.02
20140111,0000,4996.05
20140112,0000,4996.05
20140113,0000,4996.05
20140114,0000,4996.05
20140115,0000,4996.05
20140116,0000,4996.05
20140117,0000,4996.05
20140118,0000,4996.05
20140119,0000,4996.05
20140120,0000,4996.05
20140121,0000,4996.05
20140122,0000,4996.05
20140123,0000,4996.05
20140124,0000,4996.05
20140125,0000,4996.05
20140126,0000,4996.05
20140127,0000,4996.05
20140128,0000,4996.06
20140129,0000,4996.15
20140130,0000,4996.19
20140131,0000,4996.21
20140201,0000,4996.21
20140202,0000,4996.21
20140203,0000,4996.21
20140204,0000,4996.23
20140205,0000,4996.23
20140206,0000,4996.23
20140207,0000,4996.26
20140208,0000,4996.35
20140209,0000,4996.67
20140210,0000,4996.89
20140211,0000,4996.98
20140212,0000,4997.03
20140213,0000,4997.11
20140214,0000,4997.20
20140215,0000,4997.27
20140216,0000,4997.32
20140217,0000,4997.37
20140218,0000,4997.41
20140219,0000,4997.43
20140220,0000,4997.47
20140221,0000,4997.47
20140222,0000,4997.50
20140223,0000,4997.51
20140224,0000,4997.53
20140225,0000,4997.55
20140226,0000,4997.59
20140227,0000,4997.68
20140228,0000,4997.75
20140301,0000,4997.81
20140302,0000,4997.87
20140303,0000,4997.98
20140304,0000,4998.08
20140305,0000,4998.23
20140306,0000,4998.52
20140307,0000,4998.66
20140308,0000,4998.77
20140309,0000,4998.89
20140310,0000,4999.03
20140311,0000,4999.13
20140312,0000,4999.19
20140313,0000,4999.25
20140314,0000,4999.32
20140315,0000,4999.37
20140316,0000,4999.43
20140317,0000,4999.47
20140318,0000,4999.51
20140319,0000,4999.55
20140320,0000,4999.61
20140321,0000,4999.65
20140322,0000,4999.68
20140323,0000,4999.73
20140324,0000,4999.74
20140325,0000,4999.78
20140326,0000,4999.85
20140327,0000,4999.89
20140328,0000,4999.97
20140329,0000,5000.21
20140330,0000,5000.33
20140331,0000,5000.43
20140401,0000,5000.51
20140402,0000,5000.58
20140403,0000,5000.66
20140404,0000,5000.75
20140405,0000,5000.85
20140406,0000,5000.96
20140407,0000,5001.11
20140408,0000,5001.29
20140409,0000,5001.47
20140410,0000,5001.66
20140411,0000,5001.83
20140412,0000,5001.93
20140413,0000,5001.97
20140414,0000,5002.01
20140415,0000,5002.02
20140416,0000,5002.02
20140417,0000,5002.02
20140418,0000,5002.02
20140419,0000,5001.99
20140420,0000,5001.97
20140421,0000,5001.97
20140422,0000,5001.94
20140423,0000,5001.93
20140424,0000,5001.92
20140425,0000,5001.92
20140426,0000,5001.93
20140427,0000,5001.93
20140428,0000,5001.93
20140429,0000,5001.91
20140430,0000,5001.89
20140501,0000,5001.88
20140502,0000,5001.86
20140503,0000,5001.85
20140504,0000,5001.83
20140505,0000,5001.82
20140506,0000,5001.82
20140507,0000,5001.82
20140508,0000,5001.82
20140509,0000,5001.84
20140510,0000,5001.84
20140511,0000,5001.83
20140512,0000,5001.82
20140513,0000,5001.80
20140514,0000,5001.79
20140515,0000,5001.78
20140516,0000,5001.76
20140517,0000,5002.14
20140518,0000,5002.13
20140519,0000,5002.12
20140520,0000,5002.11
20140521,0000,5002.12
20140522,0000,5002.12
20140523,0000,5002.12
20140524,0000,5002.12
20140525,0000,5002.11
20140526,0000,5002.09
20140527,0000,5002.07
20140528,0000,5002.05
20140529,0000,5002.04
20140530,0000,5002.03
20140531,0000,5002.01
20140601,0000,5001.99
20140602,0000,5001.94
20140603,0000,5001.88
20140604,0000,5001.83
20140605,0000,5001.79
20140606,0000,5001.75
20140607,0000,5001.69
20140608,0000,5001.65
20140609,0000,5001.59
20140610,0000,5001.56
20140611,0000,5001.49
20140612,0000,5001.43
20140613,0000,m
20140614,0000,5001.33
20140615,0000,5001.27
20140616,0000,5001.21
20140617,0000,5001.17
20140618,0000,5001.13
20140619,0000,5001.07
20140620,0000,5001.02
20140621,0000,5000.96
20140622,0000,5000.91
20140623,0000,5000.85
20140624,0000,5000.81
20140625,0000,5000.75
20140626,0000,5000.69
20140627,0000,5000.65
20140628,0000,5000.59
20140629,0000,5000.54
20140630,0000,5000.49
20140701,0000,5000.43
20140702,0000,5000.38
20140703,0000,5000.33
20140704,0000,5000.27
20140705,0000,5000.22
20140706,0000,5000.15
20140707,0000,5000.10
20140708,0000,5000.04
20140709,0000,4999.99
20140710,0000,4999.93
20140711,0000,4999.86
20140712,0000,4999.81
20140713,0000,4999.75
20140714,0000,4999.69
20140715,0000,4999.63
20140716,0000,4999.39
20140717,0000,4999.33
20140718,0000,4999.28
20140719,0000,4999.25
20140720,0000,4999.20
20140721,0000,4999.15
20140722,0000,4999.09
20140723,0000,4999.02
20140724,0000,4998.96
20140725,0000,4998.90
20140726,0000,4998.84
20140727,0000,4998.78
20140728,0000,4998.73
20140729,0000,4998.66
20140730,0000,4998.62
20140731,0000,4998.56
20140801,0000,4998.52
20140802,0000,4998.45
20140803,0000,4998.38
20140804,0000,4998.32
20140805,0000,4998.37
20140806,0000,4998.33
20140807,0000,4998.27
20140808,0000,4998.22
20140809,0000,4998.16
20140810,0000,4998.13
20140811,0000,4998.08
20140812,0000,4998.03
20140813,0000,4997.96
20140814,0000,4997.90
20140815,0000,4997.84
20140816,0000,4997.78
20140817,0000,4997.72
20140818,0000,4997.66
20140819,0000,4997.60
20140820,0000,4997.54
20140821,0000,4997.48
20140822,0000,4997.41
20140823,0000,4997.35
20140824,0000,4997.31
20140825,0000,4997.26
20140826,0000,4997.18
20140827,0000,4997.12
20140828,0000,4997.07
20140829,0000,4997.02
20140830,0000,4996.96
20140831,0000,4996.89
20140901,0000,4996.83
20140902,0000,4996.77
20140903,0000,4996.71
20140904,0000,4996.66
20140905,0000,4996.58
20140906,0000,4996.52
20140907,0000,4996.46
20140908,0000,4996.40
20140909,0000,4996.34
20140910,0000,4996.28
20140911,0000,4996.22
20140912,0000,4996.16
20140913,0000,4996.10
20140914,0000,4996.04
20140915,0000,4995.99
20140916,0000,4995.93
20140917,0000,4995.86
20140918,0000,4995.81
20140919,0000,4995.76
20140920,0000,4995.70
20140921,0000,4995.66
20140922,0000,4995.60
20140923,0000,4995.55
20140924,0000,4995.48
20140925,0000,4995.45
20140926,0000,4995.38
20140927,0000,4995.35
20140928,0000,4995.32
20140929,0000,4995.27
20140930,0000,4995.21
20141001,0000,4995.15
20141002,0000,4995.10
20141003,0000,4995.04
20141004,0000,4994.99
20141005,0000,4994.94
20141006,0000,4994.88
20141007,0000,4994.83
20141008,0000,4994.79
20141009,0000,4994.72
20141010,0000,4994.67
20141011,0000,4994.62
20141012,0000,4994.56
20141013,0000,4994.50
20141014,0000,4994.44
20141015,0000,4994.42
20141016,0000,4994.38
20141017,0000,4994.34
20141018,0000,4994.33
20141019,0000,4994.32
20141020,0000,4994.32
20141021,0000,4994.32
20141022,0000,4994.31
20141023,0000,4994.30
20141024,0000,4994.27
20141025,0000,4994.26
20141026,0000,4994.30
20141027,0000,4994.30
20141028,0000,4994.30
20141029,0000,4994.30
20141030,0000,4994.28
20141031,0000,4994.27
20141101,0000,4994.29
20141102,0000,4994.29
20141103,0000,4994.29
20141104,0000,4994.27
20141105,0000,4994.26
20141106,0000,4994.26
20141107,0000,4994.25
20141108,0000,4994.24
20141109,0000,4994.24
20141110,0000,4994.22
20141111,0000,4994.22
20141112,0000,4994.22
20141113,0000,4994.22
20141114,0000,4994.23
20141115,0000,4994.22
20141116,0000,4994.19
20141117,0000,4994.18
20141118,0000,4994.17
20141119,0000,4994.17
20141120,0000,4994.17
20141121,0000,4994.17
20141122,0000,4994.22
20141123,0000,4994.22
20141124,0000,4994.22
20141125,0000,4994.23
20141126,0000,4994.23
20141127,0000,4994.23
20141128,0000,4994.22
20141129,0000,4994.23
20141130,0000,4994.24
20141201,0000,4994.26
20141202,0000,4994.37
20141203,0000,4994.59
20141204,0000,4994.73
20141205,0000,4994.81
20141206,0000,4994.88
20141207,0000,4994.93
20141208,0000,4994.97
20141209,0000,4994.99
20141210,0000,4995.06
20141211,0000,4995.31
20141212,0000,4995.45
20141213,0000,4995.53
20141214,0000,4995.58
20141215,0000,4995.64
20141216,0000,4995.68
20141217,0000,4995.72
20141218,0000,4995.75
20141219,0000,4995.83
20141220,0000,4995.90
20141221,0000,4996.06
20141222,0000,4996.22
20141223,0000,4996.33
20141224,0000,4996.50
20141225,0000,4996.61
20141226,0000,4996.67
20141227,0000,4996.71
20141228,0000,4996.76
20141229,0000,4996.79
20141230,0000,4996.85
20141231,0000,4996.87
20150101,0000,4996.89
20150102,0000,4996.91
20150103,0000,4996.95
20150104,0000,4996.97
20150105,0000,4997.00
20150106,0000,4997.03
20150107,0000,4997.06
20150108,0000,4997.09
20150109,0000,4997.12
20150110,0000,4997.15
20150111,0000,4997.18
20150112,0000,4997.21
20150113,0000,4997.23
20150114,0000,4997.25
20150115,0000,4997.29
20150116,0000,4997.31
20150117,0000,4997.35
20150118,0000,4997.41
20150119,0000,4997.47
20150120,0000,4997.55
20150121,0000,4997.59
20150122,0000,4997.64
20150123,0000,4997.68
20150124,0000,4997.72
20150125,0000,4997.75
20150126,0000,4997.77
20150127,0000,4997.81
20150128,0000,4997.84
20150129,0000,4997.86
20150130,0000,4997.90
20150131,0000,4997.93
20150201,0000,4997.95
20150202,0000,4998.00
20150203,0000,4998.05
20150204,0000,4998.11
20150205,0000,4998.14
20150206,0000,4998.37
20150207,0000,4998.93
20150208,0000,4999.53
20150209,0000,5000.27
20150210,0000,5000.59
20150211,0000,5000.81
20150212,0000,5000.99
20150213,0000,5001.15
20150214,0000,5001.29
20150215,0000,5001.39
20150216,0000,5001.50
20150217,0000,5001.59
20150218,0000,5001.67
20150219,0000,5001.75
20150220,0000,5001.83
20150221,0000,5001.87
20150222,0000,5001.93
20150223,0000,5001.96
