2576,PST,'RESERVOIR STORAGE (af)'
20110429,0000,72869
20110430,0000,73050
20110501,0000,73230
20110502,0000,73410
20110503,0000,73590
20110504,0000,73770
20110505,0000,73954
20110506,0000,74179
20110507,0000,74519
20110508,0000,74744
20110509,0000,74971
20110510,0000,75085
20110511,0000,75085
20110512,0000,75349
20110513,0000,75312
20110514,0000,75464
20110515,0000,75464
20110516,0000,75464
20110517,0000,75540
20110518,0000,75501
20110519,0000,75349
20110520,0000,75274
20110521,0000,75274
20110522,0000,75237
20110523,0000,75237
20110524,0000,75237
20110525,0000,75614
20110526,0000,75540
20110527,0000,75464
20110528,0000,75540
20110529,0000,75425
20110530,0000,75274
20110531,0000,75161
20110601,0000,74971
20110602,0000,74858
20110603,0000,74819
20110604,0000,74707
20110605,0000,74895
20110606,0000,75274
20110607,0000,75237
20110608,0000,75198
20110609,0000,75161
20110610,0000,75085
20110611,0000,75085
20110612,0000,75009
20110613,0000,74934
20110614,0000,74858
20110615,0000,74782
20110616,0000,74595
20110617,0000,74480
20110618,0000,74293
20110619,0000,74218
20110620,0000,74104
20110621,0000,73954
20110622,0000,73954
20110623,0000,74218
20110624,0000,74067
20110625,0000,73954
20110626,0000,73954
20110627,0000,73842
20110628,0000,74029
20110629,0000,74104
20110630,0000,74104
20110701,0000,74104
20110702,0000,73992
20110703,0000,73917
20110704,0000,73842
20110705,0000,73842
20110706,0000,73728
20110707,0000,73692
20110708,0000,73655
20110709,0000,73542
20110710,0000,73467
20110711,0000,73392
20110712,0000,73281
20110713,0000,73206
20110714,0000,73093
20110715,0000,73057
20110716,0000,72982
20110717,0000,72833
20110718,0000,72758
20110719,0000,72648
20110720,0000,72535
20110721,0000,72499
20110722,0000,72425
20110723,0000,72312
20110724,0000,72238
20110725,0000,72090
20110726,0000,72016
20110727,0000,71900
20110728,0000,71795
20110729,0000,71810
20110730,0000,71832
20110731,0000,71700
20110801,0000,71560
20110802,0000,71425
20110803,0000,71290
20110804,0000,71155
20110805,0000,71020
20110806,0000,70911
20110807,0000,70838
20110808,0000,70728
20110809,0000,70655
20110810,0000,70618
20110811,0000,70509
20110812,0000,70398
20110813,0000,70289
20110814,0000,70216
20110815,0000,70143
20110816,0000,69997
20110817,0000,69888
20110818,0000,69778
20110819,0000,69705
20110820,0000,69525
20110821,0000,69487
20110822,0000,69415
20110823,0000,69270
20110824,0000,69162
20110825,0000,69017
20110826,0000,68944
20110827,0000,68800
20110828,0000,68728
20110829,0000,68655
20110830,0000,68548
20110831,0000,68439
20110901,0000,68332
20110902,0000,68223
20110903,0000,68116
20110904,0000,68044
20110905,0000,67937
20110906,0000,67866
20110907,0000,67794
20110908,0000,67722
20110909,0000,67614
20110910,0000,67471
20110911,0000,67471
20110912,0000,67436
20110913,0000,67399
20110914,0000,67328
20110915,0000,67258
20110916,0000,67222
20110917,0000,67150
20110918,0000,67044
20110919,0000,66902
20110920,0000,66866
20110921,0000,66760
20110922,0000,66652
20110923,0000,66581
20110924,0000,66476
20110925,0000,66405
20110926,0000,66299
20110927,0000,66229
20110928,0000,66158
20110929,0000,66087
20110930,0000,66017
20111001,0000,65910
20111002,0000,65664
20111003,0000,65698
20111004,0000,65593
20111005,0000,65980
20111006,0000,65980
20111007,0000,65875
20111008,0000,65769
20111009,0000,65698
20111010,0000,65664
20111011,0000,65651
20111012,0000,65639
20111013,0000,65628
20111014,0000,65593
20111015,0000,65557
20111016,0000,65489
20111017,0000,65382
20111018,0000,65348
20111019,0000,65278
20111020,0000,65242
20111021,0000,65180
20111022,0000,65120
20111023,0000,65060
20111024,0000,64997
20111025,0000,64927
20111026,0000,64892
20111027,0000,64788
20111028,0000,64718
20111029,0000,64648
20111030,0000,64614
20111031,0000,64578
20111101,0000,64474
20111102,0000,64439
20111103,0000,64474
20111104,0000,64544
20111105,0000,64405
20111106,0000,64405
20111107,0000,64335
20111108,0000,64265
20111109,0000,64230
20111110,0000,64230
20111111,0000,64196
20111112,0000,64160
20111113,0000,64126
20111114,0000,64126
20111115,0000,64091
20111116,0000,64057
20111117,0000,64044
20111118,0000,64032
20111119,0000,64021
20111120,0000,64021
20111121,0000,63987
20111122,0000,63848
20111123,0000,63779
20111124,0000,63779
20111125,0000,63745
20111126,0000,63745
20111127,0000,63710
20111128,0000,63710
20111129,0000,63676
20111130,0000,63676
20111201,0000,63469
20111202,0000,63433
20111203,0000,63399
20111204,0000,63335
20111205,0000,63261
20111206,0000,63192
20111207,0000,63157
20111208,0000,63088
20111209,0000,63055
20111210,0000,63019
20111211,0000,62986
20111212,0000,62917
20111213,0000,62917
20111214,0000,62848
20111215,0000,62815
20111216,0000,62780
20111217,0000,62746
20111218,0000,62711
20111219,0000,62677
20111220,0000,62642
20111221,0000,62609
20111222,0000,62540
20111223,0000,62505
20111224,0000,62472
20111225,0000,62437
20111226,0000,62403
20111227,0000,62335
20111228,0000,62300
20111229,0000,62266
20111230,0000,62300
20111231,0000,62300
20120101,0000,62266
20120102,0000,62231
20120103,0000,62231
20120104,0000,62198
20120105,0000,62163
20120106,0000,62130
20120107,0000,62062
20120108,0000,62028
20120109,0000,61993
20120110,0000,61960
20120111,0000,61892
20120112,0000,61857
20120113,0000,61789
20120114,0000,61756
20120115,0000,61688
20120116,0000,61653
20120117,0000,61653
20120118,0000,61552
20120119,0000,61449
20120120,0000,62130
20120121,0000,62540
20120122,0000,62642
20120123,0000,62848
20120124,0000,62848
20120125,0000,62780
20120126,0000,62848
20120127,0000,62848
20120128,0000,62780
20120129,0000,62711
20120130,0000,62642
20120131,0000,62540
20120201,0000,62609
20120202,0000,62609
20120203,0000,62540
20120204,0000,62472
20120205,0000,62437
20120206,0000,62403
20120207,0000,62368
20120208,0000,62335
20120209,0000,62300
20120210,0000,62266
20120211,0000,62335
20120212,0000,62266
20120213,0000,62300
20120214,0000,62335
20120215,0000,62437
20120216,0000,62403
20120217,0000,62335
20120218,0000,62368
20120219,0000,62300
20120220,0000,62300
20120221,0000,62231
20120222,0000,62231
20120223,0000,62198
20120224,0000,62130
20120225,0000,62163
20120226,0000,62130
20120227,0000,62198
20120228,0000,61993
20120229,0000,62472
20120301,0000,62505
20120302,0000,62437
20120303,0000,62403
20120304,0000,62368
20120305,0000,62300
20120306,0000,62437
20120307,0000,62368
20120308,0000,62335
20120309,0000,62300
20120310,0000,62198
20120311,0000,62231
20120312,0000,62300
20120313,0000,62437
20120314,0000,62677
20120315,0000,62815
20120316,0000,63468
20120317,0000,64057
20120318,0000,64265
20120319,0000,64265
20120320,0000,64265
20120321,0000,64369
20120322,0000,64544
20120323,0000,64648
20120324,0000,64752
20120325,0000,64752
20120326,0000,64822
20120327,0000,64822
20120328,0000,65068
20120329,0000,65102
20120330,0000,65208
20120331,0000,65734
20120401,0000,65805
20120402,0000,65946
20120403,0000,65875
20120404,0000,66192
20120405,0000,66263
20120406,0000,66299
20120407,0000,66263
20120408,0000,66263
20120409,0000,66263
20120410,0000,66299
20120411,0000,66370
20120412,0000,66547
20120413,0000,66760
20120414,0000,66831
20120415,0000,66831
20120416,0000,66902
20120417,0000,66937
20120418,0000,67079
20120419,0000,67222
20120420,0000,67328
20120421,0000,67471
20120422,0000,67614
20120423,0000,67757
20120424,0000,67794
20120425,0000,68009
20120426,0000,68981
20120427,0000,69307
20120428,0000,69415
20120429,0000,69452
20120430,0000,69487
20120501,0000,69560
20120502,0000,69525
20120503,0000,69597
20120504,0000,69560
20120505,0000,69560
20120506,0000,69525
20120507,0000,69487
20120508,0000,69452
20120509,0000,69379
20120510,0000,69342
20120511,0000,69307
20120512,0000,69307
20120513,0000,69197
20120514,0000,69125
20120515,0000,69125
20120516,0000,69089
20120517,0000,69089
20120518,0000,69017
20120519,0000,68909
20120520,0000,68872
20120521,0000,68765
20120522,0000,68692
20120523,0000,68620
20120524,0000,68439
20120525,0000,68439
20120526,0000,68476
20120527,0000,68439
20120528,0000,68404
20120529,0000,68367
20120530,0000,68295
20120531,0000,68188
20120601,0000,68153
20120602,0000,68044
20120603,0000,67972
20120604,0000,68188
20120605,0000,68260
20120606,0000,68116
20120607,0000,68009
20120608,0000,67901
20120609,0000,67866
20120610,0000,67794
20120611,0000,67686
20120612,0000,67614
20120613,0000,67471
20120614,0000,67365
20120615,0000,67293
20120616,0000,67187
20120617,0000,67008
20120618,0000,66937
20120619,0000,66866
20120620,0000,66760
20120621,0000,66618
20120622,0000,66547
20120623,0000,66439
20120624,0000,66334
20120625,0000,66122
20120626,0000,66158
20120627,0000,66051
20120628,0000,65946
20120629,0000,65875
20120630,0000,65734
20120701,0000,65698
20120702,0000,65557
20120703,0000,65489
20120704,0000,65489
20120705,0000,65382
20120706,0000,65312
20120707,0000,65172
20120708,0000,65032
20120709,0000,64927
20120710,0000,64822
20120711,0000,64752
20120712,0000,64648
20120713,0000,64544
20120714,0000,64405
20120715,0000,64265
20120716,0000,64230
20120717,0000,64126
20120718,0000,64021
20120719,0000,63987
20120720,0000,63848
20120721,0000,63745
20120722,0000,63676
20120723,0000,63641
20120724,0000,63607
20120725,0000,63538
20120726,0000,63330
20120727,0000,63261
20120728,0000,63157
20120729,0000,63088
20120730,0000,63055
20120731,0000,62883
20120801,0000,62848
20120802,0000,62642
20120803,0000,62642
20120804,0000,62540
20120805,0000,62403
20120806,0000,62368
20120807,0000,62266
20120808,0000,62198
20120809,0000,62062
20120810,0000,61925
20120811,0000,61857
20120812,0000,61653
20120813,0000,61721
20120814,0000,61653
20120815,0000,61620
20120816,0000,61552
20120817,0000,61313
20120818,0000,61313
20120819,0000,61213
20120820,0000,61044
20120821,0000,60942
20120822,0000,60875
20120823,0000,60740
20120824,0000,60639
20120825,0000,60538
20120826,0000,60438
20120827,0000,60303
20120828,0000,60270
20120829,0000,60169
20120830,0000,60069
20120831,0000,59935
20120901,0000,59869
20120902,0000,59735
20120903,0000,59668
20120904,0000,59601
20120905,0000,59468
20120906,0000,59369
20120907,0000,59335
20120908,0000,59236
20120909,0000,59170
20120910,0000,59136
20120911,0000,59069
20120912,0000,58971
20120913,0000,58870
20120914,0000,58772
20120915,0000,58706
20120916,0000,58608
20120917,0000,58476
20120918,0000,58410
20120919,0000,58376
20120920,0000,58344
20120921,0000,58244
20120922,0000,58146
20120923,0000,58081
20120924,0000,57981
20120925,0000,57916
20120926,0000,57884
20120927,0000,57818
20120928,0000,57753
20120929,0000,57687
20120930,0000,57655
20121001,0000,57556
20121002,0000,57491
20121003,0000,57394
20121004,0000,57394
20121005,0000,57361
20121006,0000,57295
20121007,0000,57198
20121008,0000,57133
20121009,0000,57100
20121010,0000,56938
20121011,0000,56938
20121012,0000,56873
20121013,0000,56842
20121014,0000,56808
20121015,0000,56744
20121016,0000,56712
20121017,0000,56679
20121018,0000,56614
20121019,0000,56485
20121020,0000,56453
20121021,0000,56324
20121022,0000,56614
20121023,0000,56712
20121024,0000,56679
20121025,0000,56679
20121026,0000,56647
20121027,0000,56583
20121028,0000,56453
20121029,0000,56453
20121030,0000,56453
20121031,0000,56324
20121101,0000,56389
20121102,0000,56389
20121103,0000,56324
20121104,0000,56324
20121105,0000,56291
20121106,0000,56260
20121107,0000,56131
20121108,0000,56099
20121109,0000,56099
20121110,0000,56099
20121111,0000,56035
20121112,0000,56002
20121113,0000,56002
20121114,0000,55971
20121115,0000,55938
20121116,0000,55842
20121117,0000,56150
20121118,0000,56453
20121119,0000,56389
20121120,0000,56324
20121121,0000,56485
20121122,0000,56485
20121123,0000,56485
20121124,0000,56453
20121125,0000,56420
20121126,0000,56389
20121127,0000,56324
20121128,0000,56518
20121129,0000,56808
20121130,0000,58937
20121201,0000,59567
20121202,0000,61552
20121203,0000,61824
20121204,0000,62163
20121205,0000,62815
20121206,0000,62951
20121207,0000,63019
20121208,0000,63124
20121209,0000,63124
20121210,0000,63124
20121211,0000,63192
20121212,0000,63226
20121213,0000,63226
20121214,0000,63226
20121215,0000,63261
20121216,0000,63124
20121217,0000,63399
20121218,0000,63469
20121219,0000,63433
20121220,0000,63330
20121221,0000,63502
20121222,0000,64126
20121223,0000,64508
20121224,0000,64544
20121225,0000,64544
20121226,0000,64544
20121227,0000,64544
20121228,0000,64614
20121229,0000,64614
20121230,0000,64614
20121231,0000,64614
20130101,0000,64614
20130102,0000,64614
20130103,0000,64614
20130104,0000,64614
20130105,0000,64578
20130106,0000,64578
20130107,0000,64578
20130108,0000,64544
20130109,0000,64614
20130110,0000,64648
20130111,0000,64648
20130112,0000,64648
20130113,0000,64682
20130114,0000,64682
20130115,0000,64648
20130116,0000,64614
20130117,0000,64614
20130118,0000,64578
20130119,0000,64544
20130120,0000,64508
20130121,0000,64508
20130122,0000,64439
20130123,0000,64405
20130124,0000,64369
20130125,0000,64369
20130126,0000,64369
20130127,0000,64578
20130128,0000,64578
20130129,0000,64578
20130130,0000,64578
20130131,0000,64578
20130201,0000,64578
20130202,0000,64578
20130203,0000,64578
20130204,0000,64544
20130205,0000,64544
20130206,0000,64544
20130207,0000,64508
20130208,0000,64578
20130209,0000,64578
20130210,0000,64544
20130211,0000,64508
20130212,0000,64508
20130213,0000,64474
20130214,0000,64474
20130215,0000,64439
20130216,0000,64508
20130217,0000,64405
20130218,0000,64299
20130219,0000,64474
20130220,0000,64474
20130221,0000,64474
20130222,0000,64474
20130223,0000,64508
20130224,0000,64508
20130225,0000,64439
20130226,0000,64405
20130227,0000,64369
20130228,0000,64299
20130301,0000,64299
20130302,0000,64299
20130303,0000,64439
20130304,0000,64439
20130305,0000,64508
20130306,0000,64822
20130307,0000,64822
20130308,0000,64858
20130309,0000,64997
20130310,0000,64962
20130311,0000,64997
20130312,0000,65068
20130313,0000,65138
20130314,0000,65348
20130315,0000,65557
20130316,0000,65628
20130317,0000,65839
20130318,0000,66051
20130319,0000,66229
20130320,0000,66689
20130321,0000,67044
20130322,0000,67150
20130323,0000,67293
20130324,0000,67399
20130325,0000,67542
20130326,0000,67651
20130327,0000,67722
20130328,0000,67829
20130329,0000,68009
20130330,0000,68116
20130331,0000,68332
20130401,0000,68548
20130402,0000,68620
20130403,0000,68620
20130404,0000,68800
20130405,0000,68944
20130406,0000,69017
20130407,0000,69197
20130408,0000,69452
20130409,0000,69415
20130410,0000,69415
20130411,0000,69487
20130412,0000,69487
20130413,0000,69487
20130414,0000,69487
20130415,0000,69597
20130416,0000,69560
20130417,0000,69525
20130418,0000,69487
20130419,0000,69525
20130420,0000,69487
20130421,0000,69487
20130422,0000,69415
20130423,0000,69342
20130424,0000,69270
20130425,0000,69270
20130426,0000,69234
20130427,0000,69197
20130428,0000,69197
20130429,0000,69125
20130430,0000,69017
20130501,0000,68909
20130502,0000,68837
20130503,0000,68800
20130504,0000,68728
20130505,0000,68692
20130506,0000,68765
20130507,0000,68909
20130508,0000,68909
20130509,0000,68872
20130510,0000,68837
20130511,0000,68765
20130512,0000,68692
20130513,0000,68620
20130514,0000,68548
20130515,0000,68476
20130516,0000,68476
20130517,0000,68439
20130518,0000,68332
20130519,0000,68295
20130520,0000,68188
20130521,0000,68044
20130522,0000,68009
20130523,0000,67866
20130524,0000,67829
20130525,0000,67757
20130526,0000,67614
20130527,0000,67614
20130528,0000,67614
20130529,0000,67542
20130530,0000,67508
20130531,0000,67399
20130601,0000,67328
20130602,0000,67258
20130603,0000,67187
20130604,0000,67116
20130605,0000,66973
20130606,0000,66902
20130607,0000,66831
20130608,0000,66723
20130609,0000,66652
20130610,0000,66547
20130611,0000,66476
20130612,0000,66405
20130613,0000,66334
20130614,0000,66229
20130615,0000,66051
20130616,0000,65980
20130617,0000,65875
20130618,0000,65734
20130619,0000,65698
20130620,0000,65628
20130621,0000,65523
20130622,0000,65418
20130623,0000,65348
20130624,0000,65278
20130625,0000,65278
20130626,0000,65242
20130627,0000,65172
20130628,0000,65032
20130629,0000,64997
20130630,0000,64858
20130701,0000,64892
20130702,0000,64892
20130703,0000,64892
20130704,0000,64822
20130705,0000,64614
20130706,0000,64578
20130707,0000,64439
20130708,0000,64299
20130709,0000,64230
20130710,0000,64091
20130711,0000,64021
20130712,0000,63882
20130713,0000,63745
20130714,0000,63710
20130715,0000,63607
20130716,0000,63502
20130717,0000,63399
20130718,0000,63295
20130719,0000,63124
20130720,0000,63157
20130721,0000,63088
20130722,0000,62917
20130723,0000,62883
20130724,0000,62711
20130725,0000,62815
20130726,0000,62711
20130727,0000,62642
20130728,0000,62437
20130729,0000,62403
20130730,0000,62266
20130731,0000,62163
20130801,0000,62028
20130802,0000,61960
20130803,0000,61824
20130804,0000,61756
20130805,0000,61653
20130806,0000,61517
20130807,0000,61416
20130808,0000,61348
20130809,0000,61280
20130810,0000,61213
20130811,0000,61077
20130812,0000,61010
20130813,0000,60875
20130814,0000,60807
20130815,0000,60672
20130816,0000,60538
20130817,0000,60438
20130818,0000,60438
20130819,0000,60338
20130820,0000,60270
20130821,0000,60370
20130822,0000,60338
20130823,0000,60270
20130824,0000,60169
20130825,0000,60069
20130826,0000,60002
20130827,0000,59935
20130828,0000,59802
20130829,0000,59735
20130830,0000,59668
20130831,0000,59502
20130901,0000,59468
20130902,0000,59869
20130903,0000,59735
20130904,0000,59701
20130905,0000,59634
20130906,0000,59535
20130907,0000,59369
20130908,0000,59335
20130909,0000,59269
20130910,0000,59170
20130911,0000,59136
20130912,0000,59069
20130913,0000,59037
20130914,0000,59003
20130915,0000,58870
20130916,0000,58804
20130917,0000,58739
20130918,0000,58673
20130919,0000,58640
20130920,0000,58560
20130921,0000,58470
20130922,0000,58390
20130923,0000,58300
20130924,0000,58220
20130925,0000,58130
20130926,0000,58040
20130927,0000,57965
20130928,0000,57880
20130929,0000,57795
20130930,0000,57710
20131001,0000,57630
20131002,0000,57540
20131003,0000,57540
20131004,0000,57329
20131005,0000,57329
20131006,0000,57264
20131007,0000,57198
20131008,0000,57133
20131009,0000,57068
20131010,0000,57003
20131011,0000,56938
20131012,0000,56873
20131013,0000,56873
20131014,0000,56842
20131015,0000,56808
20131016,0000,56744
20131017,0000,56712
20131018,0000,56647
20131019,0000,56614
20131020,0000,56549
20131021,0000,56518
20131022,0000,56485
20131023,0000,56453
20131024,0000,56324
20131025,0000,56324
20131026,0000,56291
20131027,0000,56228
20131028,0000,56228
20131029,0000,56164
20131030,0000,56163
20131031,0000,56099
20131101,0000,56227
20131102,0000,56163
20131103,0000,56099
20131104,0000,56035
20131105,0000,56002
20131106,0000,55906
20131107,0000,55873
20131108,0000,55842
20131109,0000,55842
20131110,0000,55778
20131111,0000,55778
20131112,0000,55714
20131113,0000,55650
20131114,0000,55650
20131115,0000,55586
20131116,0000,55522
20131117,0000,55458
20131118,0000,55363
20131119,0000,55363
20131120,0000,55650
20131121,0000,55586
20131122,0000,55426
20131123,0000,55394
20131124,0000,55330
20131125,0000,55330
20131126,0000,55266
20131127,0000,55235
20131128,0000,55202
20131129,0000,55171
20131130,0000,55138
20131201,0000,55075
20131202,0000,55044
20131203,0000,55107
20131204,0000,55075
20131205,0000,55075
20131206,0000,55011
20131207,0000,55075
20131208,0000,55044
20131209,0000,55044
20131210,0000,55011
20131211,0000,54980
20131212,0000,54947
20131213,0000,54853
20131214,0000,54820
20131215,0000,54820
20131216,0000,54789
20131217,0000,54757
20131218,0000,54726
20131219,0000,54693
20131220,0000,54662
20131221,0000,54632
20131222,0000,54568
20131223,0000,54568
20131224,0000,54505
20131225,0000,54505
20131226,0000,54442
20131227,0000,54442
20131228,0000,54409
20131229,0000,54378
20131230,0000,54346
20131231,0000,54315
20140101,0000,54283
20140102,0000,54252
20140103,0000,54220
20140104,0000,54189
20140105,0000,54189
20140106,0000,54126
20140107,0000,54063
20140108,0000,54063
20140109,0000,54031
20140110,0000,54000
20140111,0000,54126
20140112,0000,54126
20140113,0000,54126
20140114,0000,54031
20140115,0000,54000
20140116,0000,54000
20140117,0000,53968
20140118,0000,53937
20140119,0000,53905
20140120,0000,53874
20140121,0000,53843
20140122,0000,53811
20140123,0000,53781
20140124,0000,53749
20140125,0000,53749
20140126,0000,53749
20140127,0000,53718
20140128,0000,53718
20140129,0000,53905
20140130,0000,54063
20140131,0000,54063
20140201,0000,54063
20140202,0000,54031
20140203,0000,54000
20140204,0000,53968
20140205,0000,53937
20140206,0000,53874
20140207,0000,53905
20140208,0000,54252
20140209,0000,55011
20140210,0000,55171
20140211,0000,55202
20140212,0000,55138
20140213,0000,55202
20140214,0000,55138
20140215,0000,55235
20140216,0000,55299
20140217,0000,55299
20140218,0000,55235
20140219,0000,55266
20140220,0000,55235
20140221,0000,55235
20140222,0000,55202
20140223,0000,55171
20140224,0000,55138
20140225,0000,55138
20140226,0000,55075
20140227,0000,55330
20140228,0000,55458
20140301,0000,55522
20140302,0000,55522
20140303,0000,55650
20140304,0000,55714
20140305,0000,55745
20140306,0000,56002
20140307,0000,56099
20140308,0000,56066
20140309,0000,55971
20140310,0000,56228
20140311,0000,56099
20140312,0000,56164
20140313,0000,56099
20140314,0000,56099
20140315,0000,56035
20140316,0000,55971
20140317,0000,55971
20140318,0000,55938
20140319,0000,55873
20140320,0000,55873
20140321,0000,55842
20140322,0000,55778
20140323,0000,55778
20140324,0000,55714
20140325,0000,55714
20140326,0000,55745
20140327,0000,55778
20140328,0000,55714
20140329,0000,56163
20140330,0000,56583
20140331,0000,56744
20140401,0000,56777
20140402,0000,56777
20140403,0000,56777
20140404,0000,56808
20140405,0000,56808
20140406,0000,56808
20140407,0000,56808
20140408,0000,56873
20140409,0000,56873
20140410,0000,56873
20140411,0000,56842
20140412,0000,56777
20140413,0000,56744
20140414,0000,56679
20140415,0000,56614
20140416,0000,56614
20140417,0000,56583
20140418,0000,56549
20140419,0000,56485
20140420,0000,56453
20140421,0000,56291
20140422,0000,56356
20140423,0000,56291
20140424,0000,56164
20140425,0000,56420
20140426,0000,56356
20140427,0000,56291
20140428,0000,56228
20140429,0000,56164
20140430,0000,56099
20140501,0000,56002
20140502,0000,55906
20140503,0000,55809
20140504,0000,55745
20140505,0000,55745
20140506,0000,55714
20140507,0000,55650
20140508,0000,55553
20140509,0000,55522
20140510,0000,55522
20140511,0000,55458
20140512,0000,55363
20140513,0000,55299
20140514,0000,55235
20140515,0000,55138
20140516,0000,55044
20140517,0000,54947
20140518,0000,54916
20140519,0000,54853
20140520,0000,54884
20140521,0000,54853
20140522,0000,54757
20140523,0000,54726
20140524,0000,54599
20140525,0000,54505
20140526,0000,54472
20140527,0000,54346
20140528,0000,54346
20140529,0000,54220
20140530,0000,54094
20140531,0000,54000
20140601,0000,53937
20140602,0000,53843
20140603,0000,53781
20140604,0000,53718
20140605,0000,53560
20140606,0000,53498
20140607,0000,53467
20140608,0000,53342
20140609,0000,53217
20140610,0000,53185
20140611,0000,53000
20140612,0000,52938
20140613,0000,52906
20140614,0000,52751
20140615,0000,52689
20140616,0000,52596
20140617,0000,52565
20140618,0000,52380
20140619,0000,52256
20140620,0000,52133
20140621,0000,52103
20140622,0000,51918
20140623,0000,51764
20140624,0000,51734
20140625,0000,51580
20140626,0000,51580
20140627,0000,51459
20140628,0000,51306
20140629,0000,51245
20140630,0000,51093
20140701,0000,51062
20140702,0000,50972
20140703,0000,50850
20140704,0000,50729
20140705,0000,50608
20140706,0000,50578
20140707,0000,50487
20140708,0000,50397
20140709,0000,50306
20140710,0000,50216
20140711,0000,50185
20140712,0000,50065
20140713,0000,49886
20140714,0000,49796
20140715,0000,49766
20140716,0000,49706
20140717,0000,49736
20140718,0000,49855
20140719,0000,49766
20140720,0000,49706
20140721,0000,49647
20140722,0000,49556
20140723,0000,49497
20140724,0000,49348
20140725,0000,49228
20140726,0000,49108
20140727,0000,49048
20140728,0000,48989
20140729,0000,48945
20140730,0000,48900
20140731,0000,48856
20140801,0000,48811
20140802,0000,48767
20140803,0000,48722
20140804,0000,48678
20140805,0000,48633
20140806,0000,48589
20140807,0000,48545
20140808,0000,48500
20140809,0000,48456
20140810,0000,48411
20140811,0000,48367
20140812,0000,48322
20140813,0000,48278
20140814,0000,48233
20140815,0000,48189
20140816,0000,48130
20140817,0000,48070
20140818,0000,48013
20140819,0000,47836
20140820,0000,47836
20140821,0000,47720
20140822,0000,47662
20140823,0000,47603
20140824,0000,47428
20140825,0000,47428
20140826,0000,47428
20140827,0000,47311
20140828,0000,47164
20140829,0000,47194
20140830,0000,47106
20140831,0000,47020
20140901,0000,46933
20140902,0000,46845
20140903,0000,46787
20140904,0000,46701
20140905,0000,46556
20140906,0000,46498
20140907,0000,46440
20140908,0000,46354
20140909,0000,46326
20140910,0000,46211
20140911,0000,46096
20140912,0000,46067
20140913,0000,46009
20140914,0000,45952
20140915,0000,45809
20140916,0000,45752
20140917,0000,45638
20140918,0000,45666
20140919,0000,45638
20140920,0000,45524
20140921,0000,45496
20140922,0000,45467
20140923,0000,45382
20140924,0000,45268
20140925,0000,45239
20140926,0000,45239
20140927,0000,45296
20140928,0000,45268
20140929,0000,45239
20140930,0000,45154
20141001,0000,45098
20141002,0000,45041
20141003,0000,45012
20141004,0000,44900
20141005,0000,44843
20141006,0000,44787
20141007,0000,44730
20141008,0000,44674
20141009,0000,44618
20141010,0000,44561
20141011,0000,44505
20141012,0000,44420
20141013,0000,44364
20141014,0000,44224
20141015,0000,44392
20141016,0000,44308
20141017,0000,44280
20141018,0000,44224
20141019,0000,44168
20141020,0000,44112
20141021,0000,44085
20141022,0000,44000
20141023,0000,43973
20141024,0000,43861
20141025,0000,43861
20141026,0000,43888
20141027,0000,43833
20141028,0000,43777
20141029,0000,43777
20141030,0000,43721
20141031,0000,43665
20141101,0000,43721
20141102,0000,43665
20141103,0000,43665
20141104,0000,43610
20141105,0000,43583
20141106,0000,43444
20141107,0000,43444
20141108,0000,43389
20141109,0000,43334
20141110,0000,43305
20141111,0000,43278
20141112,0000,43168
20141113,0000,43278
20141114,0000,43250
20141115,0000,43223
20141116,0000,43195
20141117,0000,43168
20141118,0000,43112
20141119,0000,43084
20141120,0000,43084
20141121,0000,43002
20141122,0000,43195
20141123,0000,43168
20141124,0000,43112
20141125,0000,43084
20141126,0000,43057
20141127,0000,43002
20141128,0000,42864
20141129,0000,42974
20141130,0000,42974
20141201,0000,43057
20141202,0000,43278
20141203,0000,43777
20141204,0000,43888
20141205,0000,43973
20141206,0000,44056
20141207,0000,44056
20141208,0000,44056
20141209,0000,44056
20141210,0000,43888
20141211,0000,44589
20141212,0000,44787
20141213,0000,44787
20141214,0000,44843
20141215,0000,44871
20141216,0000,44871
20141217,0000,44871
20141218,0000,44900
20141219,0000,44984
20141220,0000,45041
20141221,0000,45125
20141222,0000,45211
20141223,0000,45182
20141224,0000,45268
20141225,0000,45296
20141226,0000,45268
20141227,0000,45239
20141228,0000,45239
20141229,0000,45211
20141230,0000,45211
20141231,0000,45182
20150101,0000,45154
20150102,0000,45125
20150103,0000,45125
20150104,0000,45098
20150105,0000,45069
20150106,0000,45069
20150107,0000,45069
20150108,0000,45069
20150109,0000,45012
20150110,0000,45069
20150111,0000,45069
20150112,0000,45069
20150113,0000,45069
20150114,0000,45069
20150115,0000,45041
20150116,0000,45041
20150117,0000,45041
20150118,0000,45012
20150119,0000,45012
20150120,0000,45098
20150121,0000,45098
20150122,0000,45069
20150123,0000,45069
20150124,0000,45012
20150125,0000,44955
20150126,0000,44955
20150127,0000,44955
20150128,0000,44955
20150129,0000,44955
20150130,0000,44955
20150131,0000,44900
20150201,0000,44900
20150202,0000,44955
20150203,0000,44843
20150204,0000,44843
20150205,0000,44702
20150206,0000,45439
20150207,0000,46096
20150208,0000,46787
20150209,0000,47690
20150210,0000,47895
20150211,0000,48013
20150212,0000,48072
20150213,0000,48072
20150214,0000,48189
20150215,0000,48189
20150216,0000,48189
20150217,0000,48220
20150218,0000,48220
20150219,0000,48220
20150220,0000,48189
20150221,0000,48189
20150222,0000,48130
20150223,0000,48102
